lemma,lemma_id
abgehen,1
angehen,1
aufgehen,1
auf|abgehen,1
ausgehen,1
aus|eingehen,1
be-gân,1
be-gân/vor(e)>+,1
begehen,1
durh-gân,1
eingehen,1
ein|ausgehen,1
ent-gân,1
entgehen,1
er-gân,1
er-gân/ûz>+,1
er-gên,1
ergehen,1
ge-gân,1
ge-gân/abe>+,1
ge-gân/abe>.+,1
ge-gân/zuo+,1
gehen,1
gân,1
gân/abe+,1
gân/abe<+,1
gân/abe<.+,1
gân/abe>+,1
gân/abe>.+,1
gân/all-umbe<+,1
gân/all-umbe>+,1
gân/ane+,1
gân/ane<+,1
gân/ane<.+,1
gân/ane>+,1
gân/ane>.+,1
gân/bî<.+,1
gân/bî>+,1
gân/durh+,1
gân/durh<+,1
gân/durh<.+,1
gân/durh>+,1
gân/durh>.+,1
gân/en-gègen(e)<.+,1
gân/en-gègen(e)>+,1
gân/gân>+,1
gân/gègen(e)>+,1
gân/hin(e)+,1
gân/hin(e)>+,1
gân/hin(e)>.+,1
gân/hinter>+,1
gân/in+,1
gân/in<+,1
gân/in<+/ûz<+,1
gân/in<.+,1
gân/in>+,1
gân/inne<+,1
gân/inne>+,1
gân/mit(e)<+,1
gân/mit(e)<.+,1
gân/mit(e)>+,1
gân/mit(e)>.+,1
gân/nider(e)<+,1
gân/nider(e)<.+,1
gân/nider(e)<.+/ûf<.+,1
gân/nider(e)>+,1
gân/nider(e)>.+,1
gân/nâch+,1
gân/nâh<+,1
gân/nâh<.+,1
gân/nâh>+,1
gân/nâh>.+,1
gân/umbe+,1
gân/umbe<+,1
gân/umbe<.+,1
gân/umbe>+,1
gân/under+,1
gân/unter>+,1
gân/vor(e)<+,1
gân/vor(e)<.+,1
gân/vor(e)<.+/nâh<.+,1
gân/vor(e)>+,1
gân/vor(e)>+/nâh>.+,1
gân/vor(e)>.+,1
gân/vür(e),1
gân/vür(e)+,1
gân/vür(e)<+,1
gân/vür(e)<.+,1
gân/vür(e)>+,1
gân/wider(e)+,1
gân/wider(e)<+,1
gân/wider(e)<.+,1
gân/wider(e)>+,1
gân/wider(e)>.+,1
gân/wider(e)>.+/vür(e)>+,1
gân/zuo+,1
gân/zuo<+,1
gân/zuo<.+,1
gân/zuo>+,1
gân/zuo>.+,1
gân/în+,1
gân/în<+,1
gân/în<+/ûz<.+,1
gân/în<.+,1
gân/în>+,1
gân/în>.+,1
gân/ûf+,1
gân/ûf<+,1
gân/ûf<.+,1
gân/ûf>+,1
gân/ûf>.+,1
gân/ûf>.+/nider(e)>+,1
gân/ûz+,1
gân/ûz+în+,1
gân/ûz<+,1
gân/ûz<+/în<.+,1
gân/ûz<.+,1
gân/ûz>+,1
gân/ûz>.+,1
gân/ûz>.+/în>+,1
gân/über(e)+,1
gân/über(e)<.+,1
gân/über(e)>+,1
gân/über+,1
gên,1
irre-gân,1
misse-gân,1
umbe-gân,1
unter-gân,1
untergehen,1
ver-gân,1
ver-gân/ane>+,1
ver-gân/ane>.+,1
ver-gên,1
vergehen,1
voll-gân,1
vorgehen,1
vür(e)-gân,1
vüre-gân,1
wider-gân,1
zer-gân,1
über-gân,1
übergehen,1
abhelfen,2
be-hëlfen,2
ge-hëlfen,2
ge-hëlfen/ûz>+,2
helfen,2
hëlfen,2
hëlfen/abe<+,2
hëlfen/abe<.+,2
hëlfen/abe>+,2
hëlfen/wider(e)<.+,2
hëlfen/ûf+,2
hëlfen/ûf<+,2
hëlfen/ûf<.+,2
hëlfen/ûf<.+/nider(e)<.+,2
ver-hëlfen,2
abkommen,3
ankommen,3
aufkommen,3
auskommen,3
be-komen,3
bekommen,3
einkommen,3
ent-komen,3
entkommen,3
er-komen,3
ge-komen,3
hinter-komen,3
komen,3
komen/<+hër(e),3
komen/<+vür(e),3
komen/<.+zuo,3
komen/>wider(e),3
komen/abe+,3
komen/abe<+,3
komen/abe<.+,3
komen/abe>+,3
komen/abe>.+,3
komen/ane+,3
komen/ane<+,3
komen/ane<.+,3
komen/ane>+,3
komen/ane>.+,3
komen/bî<+,3
komen/bî<.+,3
komen/bî>+,3
komen/en-gègen(e)<+,3
komen/en-gègen(e)<.+,3
komen/en-gègen(e)>+,3
komen/hin(e)+,3
komen/hin(e)>.+,3
komen/hër(e)+,3
komen/hër(e)<+,3
komen/hër(e)<.+,3
komen/hër(e)>+,3
komen/in+,3
komen/inne>+,3
komen/jin(e)>+,3
komen/nider(e)+,3
komen/nider(e)<+,3
komen/nider(e)>+,3
komen/nâch+,3
komen/nâh+,3
komen/nâh<.+,3
komen/nâh>+,3
komen/nâh>.+,3
komen/umbe+,3
komen/umbe>+,3
komen/umbe>.+,3
komen/unter>+,3
komen/vor(e)<.+/nâh<.+,3
komen/vor(e)>+,3
komen/vür(e)+,3
komen/vür(e)<+,3
komen/vür(e)<.+,3
komen/vür(e)>+,3
komen/wider(e),3
komen/wider(e)+,3
komen/wider(e)<+,3
komen/wider(e)<.+,3
komen/wider(e)>+,3
komen/wider(e)>.+,3
komen/zuo+,3
komen/zuo<+,3
komen/zuo<.+,3
komen/zuo>+,3
komen/zuo>.+,3
komen/în+,3
komen/în+>,3
komen/în<+,3
komen/în<.+,3
komen/în>+,3
komen/ûf+,3
komen/ûf<+,3
komen/ûf<.+,3
komen/ûf>+,3
komen/ûf>.+,3
komen/ûz+,3
komen/ûz<+,3
komen/ûz<.+,3
komen/ûz>+,3
komen/ûz>.+,3
komen/über(e)<+,3
komen/über(e)>+,3
komen/über-èin<+,3
komen/über-èin<.+,3
komen/über-èin>+,3
komen/über-èin>.+,3
kommen,3
misse-komen,3
nachkommen,3
niederkommen,3
umbe-komen,3
umkommen,3
unter-komen,3
unterkommen,3
ver-komen,3
verkommen,3
voll-komen,3
vorkommen,3
vür(e)-komen,3
vüre-komen,3
wider-komen,3
wider-komen/wider(e)>+,3
zukommen,3
über-komen,3
überkommen,3
ablassen,4
anlassen,4
auslassen,4
be-lâzen,4
einlassen,4
ein|auslassen,4
ent-lâzen,4
entlassen,4
er-lâzen,4
erlassen,4
ge-lâzen,4
ge-lâzen/abe>+,4
ge-lâzen/nider(e)>+,4
ge-lâzen/ûze>+,4
lassen,4
lâzen,4
lâzen/abe+,4
lâzen/abe<+,4
lâzen/abe<.+,4
lâzen/abe>+,4
lâzen/abe>.+,4
lâzen/ane+,4
lâzen/ane<+,4
lâzen/in+,4
lâzen/in<.+,4
lâzen/in>+,4
lâzen/in>.+,4
lâzen/nider(e)+,4
lâzen/nider(e)<+,4
lâzen/nider(e)<.+,4
lâzen/nider(e)>+,4
lâzen/nider+,4
lâzen/nâh<.+,4
lâzen/vor(e)>+,4
lâzen/vür(e)+,4
lâzen/wider(e)+,4
lâzen/wider(e)>+,4
lâzen/zuo>+,4
lâzen/în<+,4
lâzen/în<.+,4
lâzen/în>+,4
lâzen/ûf<.+,4
lâzen/ûf>+,4
lâzen/ûz+,4
lâzen/ûz<+,4
lâzen/ûz<.+,4
lâzen/ûz>+,4
nachlassen,4
unter-lâzen,4
unterlassen,4
ver-lâzen,4
ver-lâzen/ane>+,4
ver-lâzen/în>+,4
verlassen,4
wider-lâzen,4
zer-lâzen,4
zulassen,4
ablaufen,5
anlaufen,5
auflaufen,5
auslaufen,5
be-loufen,5
durh-loufen,5
einlaufen,5
ent-loufen,5
er-loufen,5
ge-loufen,5
ge-loufen/ûf>+,5
lauf,5
laufen,5
loufen,5
loufen/ane+,5
loufen/ane<+,5
loufen/ane<.+,5
loufen/ane>+,5
loufen/ane>.+,5
loufen/en-gègen(e)<+,5
loufen/gègen(e)>+,5
loufen/mit(e)+,5
loufen/mit(e)<+,5
loufen/nider(e)>+,5
loufen/nâch+,5
loufen/nâh<.+,5
loufen/nâh>+,5
loufen/umbe>+,5
loufen/vor(e)<+,5
loufen/vür(e)<.+,5
loufen/wider(e)<+,5
loufen/zuo+,5
loufen/zuo<+,5
loufen/zuo<.+,5
loufen/în<.+,5
loufen/ûf+,5
loufen/ûf>+,5
loufen/ûz+,5
loufen/ûz<+,5
loufen/ûz<.+,5
loufen/ûz>+,5
loufen/über(e)>+,5
ver-loufen,5
verlaufen,5
wider-loufen,5
zer-loufen,5
überlaufen,5
abschaffen,6
beschaffen,6
erschaffen,6
schaffen,6
schaffen,6
abschlagen,7
anschlagen,7
aufschlagen,7
ausschlagen,7
be-slahen,7
durh-slahen,7
ent-slahen,7
entschlagen,7
er-slahen,7
ge-slahen,7
ge-slahen/nider(e)>+,7
schlagen,7
slahen,7
slahen/abe+,7
slahen/abe<+,7
slahen/abe<.+,7
slahen/abe>+,7
slahen/abe>.+,7
slahen/ane+,7
slahen/ane<.+,7
slahen/ane>+,7
slahen/nider(e)+,7
slahen/nider(e)<+,7
slahen/nider(e)<.+,7
slahen/nider(e)>+,7
slahen/nider(e)>.+,7
slahen/umbe<+,7
slahen/umbe>+,7
slahen/unter>.+,7
slahen/vür(e)<+,7
slahen/wider(e)+,7
slahen/wider(e)<.+,7
slahen/wider(e)>+,7
slahen/zuo<+,7
slahen/zuo<.+,7
slahen/zuo>+,7
slahen/ûf+,7
slahen/ûf<+/abe<.+,7
slahen/ûf<.+,7
slahen/ûf>+,7
slahen/ûf>.+/abe>+,7
slahen/ûf>.+/nider(e)>+,7
slahen/ûz<+,7
slahen/ûz<.+,7
slahen/ûz>+,7
umschlagen,7
unter-slahen,7
ver-slahen,7
verschlagen,7
wider-slahen,7
zer-slahen,7
über-slahen,7
überschlagen,7
abschneiden,8
aufschneiden,8
be-snîden,8
durchschneiden,8
durh-snîden,8
er-snîden,8
ge-snîden,8
schneiden,8
snîden,8
snîden/abe<+,8
snîden/abe<.+,8
snîden/abe>+,8
snîden/abe>.+,8
snîden/ûf>+,8
snîden/ûfe<.+,8
snîden/ûz+,8
snîden/ûz<.+,8
snîden/ûz>+,8
unter-snîden,8
ver-snîden,8
verschneiden,8
zer-snîden,8
über-snîden,8
abstehen,9
auferstehen,9
aufstehen,9
ausstehen,9
be-stân,9
be-stân/vor(e)+,9
be-stân/vor(e)>+,9
beistehen,9
bestehen,9
einstehen,9
ent-stân,9
entstehen,9
er-stân,9
er-stân/wider(e)<.+,9
er-stân/ûf+,9
er-stân/ûf<+,9
er-stân/ûf>+,9
er-stân/ûf>.+,9
er-stên,9
ge-stân,9
ge-stân/abe<+,9
ge-stân/abe>+,9
ge-stân/bî<.+,9
ge-stân/bî>+,9
ge-stân/bî>.+,9
ge-stân/vor(e)>+,9
ge-stân/zuo<+,9
ge-stân/ûf<.+,9
ge-stân/ûf>+,9
ge-stân/ûf>.+,9
gestehen,9
misse-stân,9
stehen,9
stân,9
stân/>+ûf,9
stân/abe+,9
stân/abe<+,9
stân/abe>+,9
stân/ane+,9
stân/ane<.+,9
stân/ane>+,9
stân/bî+,9
stân/bî<+,9
stân/bî<.+,9
stân/bî>+,9
stân/in>+,9
stân/inne<.+,9
stân/nider(e)<+,9
stân/nider(e)<.+,9
stân/nâh<.+,9
stân/vor(e)<+,9
stân/vor(e)<.+,9
stân/vor(e)>+,9
stân/vür(e)>+,9
stân/wider(e)>+,9
stân/zuo>+,9
stân/ûf+,9
stân/ûf<+,9
stân/ûf<.+,9
stân/ûf>,9
stân/ûf>+,9
stân/ûf>.+,9
stân/ûfe>+,9
stân/ûz>+,9
stên,9
umbe-stân,9
unter-stân,9
unterstehen,9
ver-stân,9
verstehen,9
voll-stân,9
vorstehen,9
vür(e)-stân,9
vüre-stân,9
wider-stân,9
zer-stân,9
zustehen,9
absterben,10
er-stërben,10
er-stërben/ane>+,10
ersterben,10
ge-stërben,10
sterben,10
stërben,10
ver-stërben,10
abtragen,11
antragen,11
auftragen,11
aus|eintragen,11
be-tragen,11
betragen,11
eintragen,11
ent-tragen,11
er-tragen,11
ertragen,11
ge-tragen,11
ge-tragen/ane>+,11
ge-tragen/vür(e)>+,11
tragen,11
tragen,11
tragen/abe+,11
tragen/ane+,11
tragen/ane<+,11
tragen/ane<.+,11
tragen/ane>+,11
tragen/bî<.+,11
tragen/en-gègen(e)<.+,11
tragen/hin(e)+,11
tragen/in>+,11
tragen/nider(e)<.+,11
tragen/nâh>+,11
tragen/umbe<.+,11
tragen/vor(e)+,11
tragen/vor(e)<+,11
tragen/vor(e)<.+,11
tragen/vor(e)>+,11
tragen/vor(e)>.+,11
tragen/vür(e)+,11
tragen/vür(e)<+,11
tragen/vür(e)<.+,11
tragen/vür(e)>+,11
tragen/vür(e)>.+,11
tragen/wider(e)<.+,11
tragen/wider(e)>+,11
tragen/zuo+,11
tragen/zuo<.+,11
tragen/zuo>+,11
tragen/în<.+,11
tragen/în>+,11
tragen/ûf+,11
tragen/ûf<+,11
tragen/ûf<.+,11
tragen/ûf>+,11
tragen/ûfe+,11
tragen/ûz+,11
tragen/ûz<+,11
tragen/ûz<.+,11
tragen/ûz>+,11
tragen/über-èin>+,11
tragen/über-èin>.+,11
umbe-tragen,11
unter-tragen,11
ver-tragen,11
vertragen,11
voll-tragen,11
vortragen,11
wider-tragen,11
zer-tragen,11
zutragen,11
über-tragen,11
abtreiben,12
durh-trîben,12
ent-trîben,12
ge-trîben,12
ge-trîben/uz>+,12
ge-trîben/în>+,12
ge-trîben/ûz>+,12
treiben,12
trîben,12
trîben/abe+,12
trîben/ane<+,12
trîben/ane<.+,12
trîben/en-bor(e)+,12
trîben/hër(e)<.+,12
trîben/in+,12
trîben/umbe+,12
trîben/umbe>+,12
trîben/wider(e)+,12
trîben/wider(e)<.+,12
trîben/wider(e)>+,12
trîben/zuo+,12
trîben/zuo>+,12
trîben/în>+,12
trîben/ûf<+,12
trîben/ûf<.+,12
trîben/ûf>+,12
trîben/ûz+,12
trîben/ûz<+,12
trîben/ûz<.+,12
trîben/ûz>+,12
trîben/ûz>.+,12
ver-trîben,12
ver-trîben/ûz>+,12
vertreiben,12
wider-trîben,12
zer-trîben,12
abtreten,13
antreten,13
auftreten,13
austreten,13
be-trëten,13
er-trëten,13
ge-trëten,13
ge-trëten/ûf>+,13
misse-trëten,13
treten,13
trëten,13
trëten/ane+,13
trëten/ane<.+,13
trëten/ane>+,13
trëten/hinter<+,13
trëten/nider(e)<+,13
trëten/nider(e)<.+,13
trëten/nider(e)>+,13
trëten/nâch+,13
trëten/nâh<.+,13
trëten/nâh>+,13
trëten/vor(e)>.+,13
trëten/vür(e)>+,13
trëten/wider(e)>+,13
trëten/zuo+,13
trëten/zuo<+,13
trëten/zuo>+,13
trëten/în<.+,13
trëten/în>+,13
trëten/în>.+,13
trëten/ûf<.+,13
trëten/ûf>+,13
trëten/ûf>.+,13
umbe-trëten,13
ver-trëten,13
vortreten,13
wider-trëten,13
zer-trëten,13
über-trëten,13
übertreten,13
abtun,14
antun,14
be-tuon,14
ent-tuon,14
ent-tuon/ûf<+,14
ge-tuon,14
ge-tuon/ane<.+,14
ge-tuon/ane>+,14
ge-tuon/zuo>+,14
ge-tuon/ûf<.+,14
ge-tuon/ûf>+,14
ge-tuon/ûz+,14
misse-tuon,14
tun,14
tuon,14
tuon/<+ûf,14
tuon/abe+,14
tuon/abe<.+,14
tuon/abe>+,14
tuon/abe>.+,14
tuon/ane+,14
tuon/ane<+,14
tuon/ane<.+,14
tuon/ane>+,14
tuon/ane>.+,14
tuon/hin(e)+,14
tuon/hin(e)>+,14
tuon/mit(e)>+,14
tuon/nâch+,14
tuon/nâh+,14
tuon/umbe>+,14
tuon/unter>+,14
tuon/unter>.+,14
tuon/vor(e)+,14
tuon/vor(e)<.+,14
tuon/vor(e)>+,14
tuon/wider(e)+,14
tuon/wider(e)>+,14
tuon/zuo<+,14
tuon/zuo<.+,14
tuon/zuo>+,14
tuon/zuo>.+,14
tuon/în<+,14
tuon/în<.+,14
tuon/în>+,14
tuon/ûf+,14
tuon/ûf<+,14
tuon/ûf<.+,14
tuon/ûf<.+/zuo<.+,14
tuon/ûf>+,14
tuon/ûf>.+/zuo>.+,14
tuon/ûz+,14
tuon/ûz<.+,14
tuon/ûz>+,14
tuon/ûzen(e)+,14
tuon/über(e)<.+,14
unter-tuon,14
ver-tuon,14
vol-tuon,14
voll-tuon,14
volle-tuon,14
wider-tuon,14
zer-tuon,14
über-tuon,14
abweichen,15
ausweichen,15
ent-wîchen,15
ent-wîchen/vor(e)+,15
entweichen,15
ge-wîchen,15
weichen,15
wîchen,15
wîchen/bî<+,15
wîchen/hinter<.+,15
wîchen/vor(e)+,15
wîchen/wider(e)>+,15
â-wîchen,15
abwerfen,16
anwerfen,16
aufwerfen,16
auswerfen,16
be-wërfen,16
ent-wërfen,16
entwerfen,16
er-wërfen,16
ge-wërfen,16
ge-wërfen/zuo>+,16
unter-wërfen,16
unterwerfen,16
ver-wërfen,16
verwerfen,16
werfen,16
wërfen,16
wërfen/<.+abe,16
wërfen/abe<.+,16
wërfen/abe>+,16
wërfen/ane+,16
wërfen/ane<+,16
wërfen/ane<.+,16
wërfen/ane>+,16
wërfen/en-gègen(e)>+,16
wërfen/hin(e)>+,16
wërfen/nider(e)+,16
wërfen/nider(e)<+,16
wërfen/nider(e)<.+,16
wërfen/nider(e)>+,16
wërfen/umbe+,16
wërfen/umbe<.+,16
wërfen/umbe>+,16
wërfen/unter>+,16
wërfen/zuo<.+,16
wërfen/zuo>+,16
wërfen/zuo>.+,16
wërfen/în<+,16
wërfen/în<.+,16
wërfen/în>+,16
wërfen/ûf+,16
wërfen/ûf<+,16
wërfen/ûf<.+,16
wërfen/ûf>+,16
wërfen/ûf>.+,16
wërfen/ûz+,16
wërfen/ûz<+,16
wërfen/ûz<.+,16
wërfen/ûz>+,16
wërfen/ûz>.+,16
wërfen/über(e)<.+,16
zer-wërfen,16
über-wërfen,16
überwerfen,16
abziehen,17
anzeigen,17
anziehen,17
aufziehen,17
ausziehen,17
be-zîhen,17
ent-zîhen,17
erziehen,17
ge-zîhen,17
nachziehen,17
umziehen,17
unter-zîhen,17
ver-zîhen,17
verzeihen,17
verziehen,17
vorziehen,17
zeigen,17
zeihen,17
ziehen,17
zuziehen,17
zîhen,17
zîhen/ane>+,17
überziehen,17
anbieten,18
aufbieten,18
bieten,18
bièten,18
bièten/ane+,18
bièten/ane<+,18
bièten/ane<.+,18
bièten/ane>+,18
bièten/dar(e)+,18
bièten/dâr>+,18
bièten/vür(e)<+,18
bièten/vür(e)<.+,18
bièten/vür(e)>+,18
bièten/zuo>+,18
bièten/ûf<+,18
bièten/ûf>+,18
en-bièten,18
ent-bièten,18
ent-bièten/ûf>+,18
entbieten,18
er-bièten,18
er-bièten/zuo>+,18
erbieten,18
ge-bièten,18
ge-bièten/vor(e)>+,18
ge-bièten/vür(e)+,18
ge-bièten/vür(e)<.+,18
ge-bièten/vür(e)>+,18
ge-bièten/vür(e)>.+,18
ge-bièten/ûz>+,18
gebieten,18
gebot,18
misse-bièten,18
ver-bièten,18
verbieten,18
wider-bièten,18
anfangen,19
be-vâhen,19
be-vâhen/umbe>+,19
ent-vâhen,19
ent-vâhen/wider(e)>+,19
ent-vâhen/ûf>+,19
er-vâhen,19
fangen,19
ge-vâhen,19
ge-vâhen/ane+,19
ge-vâhen/ane>+,19
ge-vâhen/ûf>+,19
misse-vâhen,19
umbe-vâhen,19
unter-vâhen,19
ver-vâhen,19
verfangen,19
vâhen,19
vâhen/abe+,19
vâhen/abe<.+,19
vâhen/abe>+,19
vâhen/ane+,19
vâhen/ane<+,19
vâhen/ane<.+,19
vâhen/ane>+,19
vâhen/ane>.+,19
vâhen/umbe>+,19
vâhen/vor(e)>+,19
vâhen/vür(e)+,19
vâhen/în<+,19
vâhen/ûf>+,19
vür(e)-vâhen,19
vüre-vâhen,19
über-vâhen,19
anfechten,20
durh-vëhten,20
ent-vëhten,20
er-vëhten,20
fechten,20
ge-vëhten,20
ge-vëhten/ane>+,20
sige-vëhten,20
ver-vëhten,20
vëhten,20
vëhten/abe<.+,20
vëhten/ane+,20
