"model_row_id","cell_id","document_id","lemma","lemma_std","std_infl","has_levelled","outcome_token_count","leveled_tokens","preserved_tokens","n_tokens","date","log_freq","log_freq_min","log_freq_max","n_log_freq_values","log_token_freq","has_alt_pres","log_alt_pres_freq","has_alt_past","log_alt_past_freq","marking_type","is_bipartite","element_type","variety","corpus"
"MHG:M232|49|PastSg|0","MHG:M232|49|PastSg","MHG:M232","nëmen","49","PastSg",0,2,0,2,2,1185,-0.0401678442333698,-0.0401678442333698,-0.0401678442333698,1,-1.21522545296322,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M232|53|PastSg|0","MHG:M232|53|PastSg","MHG:M232","rufen","53","PastSg",0,1,0,1,1,1185,-1.7633707598925,-1.7633707598925,-1.7633707598925,1,-3.18134889709387,"yes",0,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M232|59|PastPl|0","MHG:M232|59|PastPl","MHG:M232","sitzen","59","PastPl",0,1,0,1,1,1185,-0.777548328072841,-0.777548328072841,-0.777548328072841,1,-4.37723825786033,"yes",3.29583686600433,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M232|59|PastSg|0","MHG:M232|59|PastSg","MHG:M232","sitzen","59","PastSg",0,1,0,1,1,1185,-0.777548328072841,-0.777548328072841,-0.777548328072841,1,-2.94496913527607,"yes",3.29583686600433,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M232|67|PastPl|0","MHG:M232|67|PastPl","MHG:M232","dwingen","67","PastPl",0,1,0,1,1,1185,-2.09554892360225,-2.09554892360225,-2.09554892360225,1,-6.74149832867168,"yes",2.83321334405622,"yes",3.2188758248682,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M232|67|PastSg|0","MHG:M232|67|PastSg","MHG:M232","dwingen","67","PastSg",0,1,0,1,1,1185,-2.09554892360225,-2.09554892360225,-2.09554892360225,1,-4.96230940471847,"yes",3.29583686600433,"yes",3.2188758248682,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M232|70|PastSg|0","MHG:M232|70|PastSg","MHG:M232","blâsen","70","PastSg",0,1,0,1,1,1185,-7.62579841342681,-7.62579841342681,-7.62579841342681,1,-6.32593688355465,"yes",2.484906649788,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M232|90|PastPl|0","MHG:M232|90|PastPl","MHG:M232","fahren","90","PastPl",0,2,0,2,2,1185,-3.89510069619832,-3.89510069619832,-3.89510069619832,1,-4.64112718857383,"yes",2.07944154167984,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M232|90|PastSg|0","MHG:M232|90|PastSg","MHG:M232","fahren","90","PastSg",0,1,0,1,1,1185,-0.164402978969826,-0.164402978969826,-0.164402978969826,1,-3.9925422741395,"yes",2.07944154167984,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M232|94|PastSg|0","MHG:M232|94|PastSg","MHG:M232","lîden","94","PastSg",0,2,0,2,2,1185,-1.20983769860801,-1.20983769860801,-1.20983769860801,1,-2.987522623612,"yes",2.94443897916644,"yes",2.83321334405622,"vowel_bipartite","1","vowel","Central German","MHG"
"MHG:M232|96|PastSg|0","MHG:M232|96|PastSg","MHG:M232","schînen","96","PastSg",0,1,0,1,1,1185,-1.78162535758143,-1.78162535758143,-1.78162535758143,1,-4.88897895824426,"yes",2.94443897916644,"yes",2.83321334405622,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M232|107|PastSg|0","MHG:M232|107|PastSg","MHG:M232","vliègen","107","PastSg",0,1,0,1,1,1185,-2.78473894431845,-2.78473894431845,-2.78473894431845,1,-5.96036645214652,"yes",1.38629436111989,"yes",1.79175946922805,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M232|118|PastPl|0","MHG:M232|118|PastPl","MHG:M232","genesen","118","PastPl",0,2,0,2,2,1185,-1.49524400772069,-1.49524400772069,-1.49524400772069,1,-5.72570801066909,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M232|119|PastPl|0","MHG:M232|119|PastPl","MHG:M232","schëhen","119","PastPl",0,1,0,1,1,1185,-0.033116637741327,-0.033116637741327,-0.033116637741327,1,-5.28512278397552,"yes",0,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M232|119|PastSg|0","MHG:M232|119|PastSg","MHG:M232","schëhen","119","PastSg",0,1,0,1,1,1185,-0.033116637741327,-0.033116637741327,-0.033116637741327,1,-2.38921485870877,"yes",0,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M232|121|PastPl|0","MHG:M232|121|PastPl","MHG:M232","gewinn","121","PastPl",0,2,0,2,2,1185,-0.314505522151082,-0.314505522151082,-0.314505522151082,1,-4.55351821247702,"yes",2.83321334405622,"yes",3.2188758248682,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M232|140|PastPl|0","MHG:M232|140|PastPl","MHG:M232","krièchen","140","PastPl",0,1,0,1,1,1185,-7.62579841342681,-7.62579841342681,-7.62579841342681,1,-7.62579841342681,"yes",2.77258872223978,"yes",1.79175946922805,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M232|156|PastPl|0","MHG:M232|156|PastPl","MHG:M232","pflegen","156","PastPl",0,1,0,1,1,1185,-1.15544608382859,-1.15544608382859,-1.15544608382859,1,-5.20166590270069,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M232|170|PastSg|0","MHG:M232|170|PastSg","MHG:M232","sûgen","170","PastSg",0,1,0,1,1,1185,-4.89734121904498,-4.89734121904498,-4.89734121904498,1,-7.62579841342681,"no",0,"yes",1.79175946922805,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M232|180|PastPl|0","MHG:M232|180|PastPl","MHG:M232","schrîen","180","PastPl",0,2,0,2,2,1185,-2.68900525753919,-2.68900525753919,-2.68900525753919,1,-6.76902156073384,"yes",2.77258872223978,"yes",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M232|244|PastPl|0","MHG:M232|244|PastPl","MHG:M232","ringen","244","PastPl",0,1,0,1,1,1185,-3.38639560067949,-3.38639560067949,-3.38639560067949,1,-7.0912779764061,"yes",2.83321334405622,"yes",3.2188758248682,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M232|308|PastSg|0","MHG:M232|308|PastSg","MHG:M232","schëllen","308","PastSg",0,1,0,1,1,1185,-5.19795094354791,-5.19795094354791,-5.19795094354791,1,-6.20558744548922,"yes",3.29583686600433,"yes",3.2188758248682,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M238|4|PastPl|0","MHG:M238|4|PastPl","MHG:M238","lâzen","4","PastPl",0,1,0,1,1,1150,0.367627352345826,0.367627352345826,0.367627352345826,1,-3.8327901841705,"yes",2.70805020110221,"no",0,"vowel_unipartite","0","vowel","Upper German","MHG"
"MHG:M238|10|PastSg|0","MHG:M238|10|PastSg","MHG:M238","sterben","10","PastSg",0,1,0,1,1,1150,-2.01969939129432,-2.01969939129432,-2.01969939129432,1,-2.39207210344955,"yes",3.71357206670431,"yes",3.46573590279973,"vowel_unipartite","0","vowel","Upper German","MHG"
"MHG:M238|18|PastSg|0","MHG:M238|18|PastSg","MHG:M238","gebot","18","PastSg",0,1,0,1,1,1150,-0.853783517156687,-0.853783517156687,-0.853783517156687,1,-2.40681304456372,"yes",2.484906649788,"yes",2.30258509299405,"vowel_unipartite","0","vowel","Upper German","MHG"
"MHG:M238|21|PastPl|0","MHG:M238|21|PastPl","MHG:M238","geben","21","PastPl",0,1,0,1,1,1150,0.971214886397444,0.971214886397444,0.971214886397444,1,-3.10357676396599,"yes",3.71357206670431,"no",0,"vowel_unipartite","0","vowel","Upper German","MHG"
"MHG:M238|21|PastSg|0","MHG:M238|21|PastSg","MHG:M238","geben","21","PastSg",0,1,0,1,1,1150,0.971214886397444,0.971214886397444,0.971214886397444,1,-1.28213859406203,"yes",3.71357206670431,"no",0,"vowel_unipartite","0","vowel","Upper German","MHG"
"MHG:M238|121|PastPl|0","MHG:M238|121|PastPl","MHG:M238","gewinn","121","PastPl",0,1,0,1,1,1150,-0.314505522151082,-0.314505522151082,-0.314505522151082,1,-4.55351821247702,"yes",3.09104245335832,"yes",3.46573590279973,"vowel_unipartite","0","vowel","Upper German","MHG"
"MHG:M239|3|PastSg|0","MHG:M239|3|PastSg","MHG:M239","komen","3","PastSg",0,7,0,7,7,1150,0.357401534094338,0.357401534094338,0.357401534094338,1,-1.63460213524974,"yes",0,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M239|4|PastSg|0","MHG:M239|4|PastSg","MHG:M239","lâzen","4","PastSg",0,3,0,3,3,1150,0.367627352345826,0.367627352345826,0.367627352345826,1,-2.4794858743046,"yes",2.484906649788,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M239|5|PastSg|0","MHG:M239|5|PastSg","MHG:M239","laufen","5","PastSg",0,1,0,1,1,1150,-1.98806555516993,-1.98806555516993,-1.98806555516993,1,-3.93920701214882,"yes",0.693147180559945,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M239|7|PastPl|0","MHG:M239|7|PastPl","MHG:M239","slahen","7","PastPl",0,1,0,1,1,1150,-0.727363335960115,-0.727363335960115,-0.727363335960115,1,-5.14713544497499,"yes",2.07944154167984,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M239|7|PastSg|0","MHG:M239|7|PastSg","MHG:M239","slahen","7","PastSg",0,2,0,2,2,1150,-3.37438913917562,-3.37438913917562,-3.37438913917562,1,-4.07752961839047,"yes",2.07944154167984,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M239|10|PastSg|0","MHG:M239|10|PastSg","MHG:M239","sterben","10","PastSg",0,1,0,1,1,1150,-1.24422089042961,-1.24422089042961,-1.24422089042961,1,-2.39207210344955,"yes",3.46573590279973,"yes",3.2188758248682,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M239|11|PastSg|0","MHG:M239|11|PastSg","MHG:M239","tragen","11","PastSg",0,2,0,2,2,1150,-1.58786864728543,-1.58786864728543,-1.58786864728543,1,-4.36427056788418,"yes",2.07944154167984,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M239|17|PastPl|0","MHG:M239|17|PastPl","MHG:M239","ziehen","17","PastPl",0,1,0,1,1,1150,-1.59710243835475,-1.59710243835475,-1.59710243835475,1,-4.35247374118765,"yes",2.77258872223978,"yes",2.19722457733622,"vowel_bipartite","1","vowel","Central German","MHG"
"MHG:M239|18|PastSg|0","MHG:M239|18|PastSg","MHG:M239","gebot","18","PastSg",0,5,0,5,5,1150,-1.05072240667915,-1.05072240667915,-1.05072240667915,1,-2.40681304456372,"yes",2.39789527279837,"yes",2.19722457733622,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M239|19|PastPl|0","MHG:M239|19|PastPl","MHG:M239","vâhen","19","PastPl",0,1,0,1,1,1150,-3.66170889878521,-3.66170889878521,-3.66170889878521,1,-5.29175577747942,"yes",2.484906649788,"no",0,"vowel_bipartite","1","vowel","Central German","MHG"
"MHG:M239|19|PastSg|0","MHG:M239|19|PastSg","MHG:M239","vâhen","19","PastSg",0,4,0,4,4,1150,-0.548415529226252,-0.548415529226252,-0.548415529226252,1,-4.99570550685945,"yes",2.484906649788,"no",0,"vowel_bipartite","1","vowel","Central German","MHG"
"MHG:M239|20|PastSg|0","MHG:M239|20|PastSg","MHG:M239","vëhten","20","PastSg",0,3,0,3,3,1150,-2.02556007778055,-2.02556007778055,-2.02556007778055,1,-4.04857596755057,"yes",3.46573590279973,"yes",3.2188758248682,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M239|21|PastSg|0","MHG:M239|21|PastSg","MHG:M239","geben","21","PastSg",0,1,0,1,1,1150,0.971214886397444,0.971214886397444,0.971214886397444,1,-1.28213859406203,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M239|22|PastPl|0","MHG:M239|22|PastPl","MHG:M239","sehen","22","PastPl",0,1,0,1,1,1150,0.480229325565564,0.480229325565564,0.480229325565564,1,-2.94696845343612,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M239|22|PastSg|0","MHG:M239|22|PastSg","MHG:M239","sehen","22","PastSg",0,2,0,2,2,1150,0.480229325565564,0.480229325565564,0.480229325565564,1,-1.55686693786706,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M239|24|PastSg|0","MHG:M239|24|PastSg","MHG:M239","halten","24","PastSg",0,1,0,1,1,1150,-1.12872139812602,-1.12872139812602,-1.12872139812602,1,-3.96323879168963,"yes",2.484906649788,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M239|25|PastSg|0","MHG:M239|25|PastSg","MHG:M239","ligen","25","PastSg",0,2,0,2,2,1150,-0.170821315785344,-0.170821315785344,-0.170821315785344,1,-2.49049156017185,"yes",3.29583686600433,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M239|27|PastPl|0","MHG:M239|27|PastPl","MHG:M239","sprechen","27","PastPl",0,1,0,1,1,1150,1.49772611590755,1.49772611590755,1.49772611590755,1,-2.30119904629653,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M239|27|PastSg|0","MHG:M239|27|PastSg","MHG:M239","sprechen","27","PastSg",0,10,0,10,10,1150,1.04546460569621,1.04546460569621,1.04546460569621,1,-0.140614678045866,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M239|30|PastSg|0","MHG:M239|30|PastSg","MHG:M239","brechen","30","PastSg",0,4,0,4,4,1150,-3.63705237081883,-3.63705237081883,-3.63705237081883,1,-3.26663297586505,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M239|33|PastSg|0","MHG:M239|33|PastSg","MHG:M239","stechen","33","PastSg",0,2,0,2,2,1150,-2.17762729230447,-2.17762729230447,-2.17762729230447,1,-3.61786391795558,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M239|39|PastPl|0","MHG:M239|39|PastPl","MHG:M239","finden","39","PastPl",0,1,0,1,1,1150,-0.257738289781597,-0.257738289781597,-0.257738289781597,1,-4.36018872024037,"yes",2.83321334405622,"yes",3.2188758248682,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M239|39|PastSg|0","MHG:M239|39|PastSg","MHG:M239","finden","39","PastSg",0,1,0,1,1,1150,-0.257738289781597,-0.257738289781597,-0.257738289781597,1,-2.69032329682431,"yes",3.29583686600433,"yes",3.2188758248682,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M239|48|PastPl|0","MHG:M239|48|PastPl","MHG:M239","liègen","48","PastPl",0,1,0,1,1,1150,-2.94808048795284,-2.94808048795284,-2.94808048795284,1,-6.26486291679978,"yes",2.77258872223978,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M239|49|PastSg|0","MHG:M239|49|PastSg","MHG:M239","nëmen","49","PastSg",0,3,0,3,3,1150,0.44632163639913,0.44632163639913,0.44632163639913,1,-1.21522545296322,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M239|59|PastSg|0","MHG:M239|59|PastSg","MHG:M239","sitzen","59","PastSg",0,2,0,2,2,1150,-0.777548328072841,-0.777548328072841,-0.777548328072841,1,-2.94496913527607,"yes",3.29583686600433,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M239|85|PastSg|0","MHG:M239|85|PastSg","MHG:M239","gelten","85","PastSg",0,1,0,1,1,1150,-3.12559625558322,-3.12559625558322,-3.12559625558322,1,-5.01208524762268,"yes",3.46573590279973,"yes",3.2188758248682,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M239|91|PastSg|0","MHG:M239|91|PastSg","MHG:M239","heben","91","PastSg",0,1,0,1,1,1150,-1.36718749306964,-1.36718749306964,-1.36718749306964,1,-3.85373579027192,"yes",1.09861228866811,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M239|94|PastSg|0","MHG:M239|94|PastSg","MHG:M239","lîden","94","PastSg",0,1,0,1,1,1150,-1.20983769860801,-1.20983769860801,-1.20983769860801,1,-2.987522623612,"yes",2.94443897916644,"yes",2.83321334405622,"vowel_bipartite","1","vowel","Central German","MHG"
"MHG:M239|96|PastSg|0","MHG:M239|96|PastSg","MHG:M239","schînen","96","PastSg",0,1,0,1,1,1150,-1.78162535758143,-1.78162535758143,-1.78162535758143,1,-4.88897895824426,"yes",2.94443897916644,"yes",2.83321334405622,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M239|98|PastSg|0","MHG:M239|98|PastSg","MHG:M239","trinken","98","PastSg",0,1,0,1,1,1150,-2.0493524607246,-2.0493524607246,-2.0493524607246,1,-4.92461549397854,"yes",3.29583686600433,"yes",3.2188758248682,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M239|103|PastPl|0","MHG:M239|103|PastPl","MHG:M239","essen","103","PastPl",0,1,0,1,1,1150,-1.3887182430028,-1.3887182430028,-1.3887182430028,1,-5.47487777257412,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M239|103|PastSg|0","MHG:M239|103|PastSg","MHG:M239","essen","103","PastSg",0,1,0,1,1,1150,-1.3887182430028,-1.3887182430028,-1.3887182430028,1,-3.98050768490845,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M239|119|PastSg|0","MHG:M239|119|PastSg","MHG:M239","schëhen","119","PastSg",0,2,0,2,2,1150,-0.033116637741327,-0.033116637741327,-0.033116637741327,1,-2.38921485870877,"yes",0,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M239|133|PastPl|0","MHG:M239|133|PastPl","MHG:M239","hâhen","133","PastPl",0,2,0,2,2,1150,-1.83847796476899,-1.83847796476899,-1.83847796476899,1,-5.63096950632664,"yes",2.484906649788,"no",0,"vowel_bipartite","1","vowel","Central German","MHG"
"MHG:M239|133|PastSg|0","MHG:M239|133|PastSg","MHG:M239","hâhen","133","PastSg",0,1,0,1,1,1150,-1.83847796476899,-1.83847796476899,-1.83847796476899,1,-5.62242208526157,"yes",2.484906649788,"no",0,"vowel_bipartite","1","vowel","Central German","MHG"
"MHG:M239|144|PastSg|0","MHG:M239|144|PastSg","MHG:M239","lîhen","144","PastSg",0,1,0,1,1,1150,-2.51648667034994,-2.51648667034994,-2.51648667034994,1,-5.83267790941962,"yes",1.38629436111989,"yes",0,"vowel_bipartite","1","vowel","Central German","MHG"
"MHG:M239|156|PastSg|0","MHG:M239|156|PastSg","MHG:M239","pflegen","156","PastSg",0,1,0,1,1,1150,-1.15544608382859,-1.15544608382859,-1.15544608382859,1,-4.12856185110778,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M239|167|PastSg|0","MHG:M239|167|PastSg","MHG:M239","rinnen","167","PastSg",0,1,0,1,1,1150,-3.18002754628671,-3.18002754628671,-3.18002754628671,1,-4.6677259590569,"yes",3.29583686600433,"yes",3.2188758248682,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M239|199|PastSg|0","MHG:M239|199|PastSg","MHG:M239","stîgen","199","PastSg",0,1,0,1,1,1150,-3.27789752146547,-3.27789752146547,-3.27789752146547,1,-4.5236538434047,"yes",2.94443897916644,"yes",2.83321334405622,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M239|237|PastSg|0","MHG:M239|237|PastSg","MHG:M239","hèizen","237","PastSg",0,2,0,2,2,1150,0.562828562690466,0.562828562690466,0.562828562690466,1,-0.800399449141021,"yes",1.09861228866811,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M243|2|PastSg|0","MHG:M243|2|PastSg","MHG:M243","helfen","2","PastSg",0,4,0,4,4,1167,-0.650922976996221,-0.650922976996221,-0.650922976996221,1,-3.23146412813475,"yes",3.46573590279973,"yes",3.2188758248682,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M243|3|PastPl|0","MHG:M243|3|PastPl","MHG:M243","komen","3","PastPl",0,7,0,7,7,1167,1.18798911437308,1.18798911437308,1.18798911437308,1,-2.5410349418653,"yes",0,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M243|3|PastSg|0","MHG:M243|3|PastSg","MHG:M243","komen","3","PastSg",0,21,0,21,21,1167,0.20029606547188,0.20029606547188,0.20029606547188,1,-1.63460213524974,"yes",0,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M243|4|PastPl|0","MHG:M243|4|PastPl","MHG:M243","lâzen","4","PastPl",0,2,0,2,2,1167,-2.3812687277143,-2.3812687277143,-2.3812687277143,1,-3.8327901841705,"yes",2.484906649788,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M243|4|PastSg|0","MHG:M243|4|PastSg","MHG:M243","lâzen","4","PastSg",0,6,0,6,6,1167,0.367627352345826,0.367627352345826,0.367627352345826,1,-2.4794858743046,"yes",2.484906649788,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M243|7|PastPl|0","MHG:M243|7|PastPl","MHG:M243","slahen","7","PastPl",0,1,0,1,1,1167,-0.727363335960115,-0.727363335960115,-0.727363335960115,1,-5.14713544497499,"yes",2.07944154167984,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M243|7|PastSg|0","MHG:M243|7|PastSg","MHG:M243","slahen","7","PastSg",0,1,0,1,1,1167,-0.727363335960115,-0.727363335960115,-0.727363335960115,1,-4.07752961839047,"yes",2.07944154167984,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M243|10|PastPl|0","MHG:M243|10|PastPl","MHG:M243","sterben","10","PastPl",0,1,0,1,1,1167,-1.24422089042961,-1.24422089042961,-1.24422089042961,1,-5.59788912081843,"yes",2.19722457733622,"yes",3.2188758248682,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M243|10|PastSg|0","MHG:M243|10|PastSg","MHG:M243","sterben","10","PastSg",0,1,0,1,1,1167,-2.01969939129432,-2.01969939129432,-2.01969939129432,1,-2.39207210344955,"yes",3.46573590279973,"yes",3.2188758248682,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M243|11|PastPl|0","MHG:M243|11|PastPl","MHG:M243","tragen","11","PastPl",0,1,0,1,1,1167,-6.02141494239112,-6.02141494239112,-6.02141494239112,1,-5.30865542926901,"yes",2.07944154167984,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M243|11|PastSg|0","MHG:M243|11|PastSg","MHG:M243","tragen","11","PastSg",0,13,0,13,13,1167,-1.09112631898231,-1.09112631898231,-1.09112631898231,1,-4.36427056788418,"yes",2.07944154167984,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M243|16|PastSg|0","MHG:M243|16|PastSg","MHG:M243","werfen","16","PastSg",0,4,0,4,4,1167,-4.62700807702565,-4.62700807702565,-4.62700807702565,1,-3.17119810006668,"yes",3.29583686600433,"yes",3.2188758248682,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M243|17|PastPl|0","MHG:M243|17|PastPl","MHG:M243","ziehen","17","PastPl",0,1,0,1,1,1167,-1.59710243835475,-1.59710243835475,-1.59710243835475,1,-4.35247374118765,"yes",2.77258872223978,"yes",2.19722457733622,"vowel_bipartite","1","vowel","Central German","MHG"
"MHG:M243|17|PastSg|0","MHG:M243|17|PastSg","MHG:M243","ziehen","17","PastSg",0,1,0,1,1,1167,-1.59710243835475,-1.59710243835475,-1.59710243835475,1,-3.4171284656477,"yes",2.39789527279837,"yes",2.19722457733622,"vowel_bipartite","1","vowel","Central German","MHG"
"MHG:M243|18|PastSg|0","MHG:M243|18|PastSg","MHG:M243","gebot","18","PastSg",0,4,0,4,4,1167,-1.09995712905976,-1.09995712905976,-1.09995712905976,1,-2.40681304456372,"yes",2.39789527279837,"yes",2.19722457733622,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M243|19|PastPl|0","MHG:M243|19|PastPl","MHG:M243","vâhen","19","PastPl",0,4,0,4,4,1167,-0.943782685012679,-0.943782685012679,-0.943782685012679,1,-5.29175577747942,"yes",2.484906649788,"no",0,"vowel_bipartite","1","vowel","Central German","MHG"
"MHG:M243|19|PastSg|0","MHG:M243|19|PastSg","MHG:M243","vâhen","19","PastSg",0,11,0,11,11,1167,-0.709301868356145,-0.709301868356145,-0.709301868356145,1,-4.99570550685945,"yes",2.484906649788,"no",0,"vowel_bipartite","1","vowel","Central German","MHG"
"MHG:M243|20|PastSg|0","MHG:M243|20|PastSg","MHG:M243","vëhten","20","PastSg",0,1,0,1,1,1167,-2.02556007778055,-2.02556007778055,-2.02556007778055,1,-4.04857596755057,"yes",3.46573590279973,"yes",3.2188758248682,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M243|21|PastSg|0","MHG:M243|21|PastSg","MHG:M243","geben","21","PastSg",0,10,0,10,10,1167,0.667028845015941,0.667028845015941,0.667028845015941,1,-1.28213859406203,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M243|22|PastPl|0","MHG:M243|22|PastPl","MHG:M243","sehen","22","PastPl",0,4,0,4,4,1167,-1.02845332194175,-1.02845332194175,-1.02845332194175,1,-2.94696845343612,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M243|22|PastSg|0","MHG:M243|22|PastSg","MHG:M243","sehen","22","PastSg",0,26,0,26,26,1167,-0.760939976498906,-0.760939976498906,-0.760939976498906,1,-1.55686693786706,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M243|23|PastSg|0","MHG:M243|23|PastSg","MHG:M243","grîfen","23","PastSg",0,2,0,2,2,1167,-2.35707825210047,-2.35707825210047,-2.35707825210047,1,-4.39541111630874,"yes",2.94443897916644,"yes",2.83321334405622,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M243|24|PastSg|0","MHG:M243|24|PastSg","MHG:M243","halten","24","PastSg",0,1,0,1,1,1167,-3.26766808284444,-3.26766808284444,-3.26766808284444,1,-3.96323879168963,"yes",2.484906649788,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M243|25|PastPl|0","MHG:M243|25|PastPl","MHG:M243","ligen","25","PastPl",0,2,0,2,2,1167,-0.170821315785344,-0.170821315785344,-0.170821315785344,1,-3.50026047683539,"yes",3.29583686600433,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M243|25|PastSg|0","MHG:M243|25|PastSg","MHG:M243","ligen","25","PastSg",0,1,0,1,1,1167,-0.170821315785344,-0.170821315785344,-0.170821315785344,1,-2.49049156017185,"yes",3.29583686600433,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M243|26|PastSg|0","MHG:M243|26|PastSg","MHG:M243","schrîben","26","PastSg",0,3,0,3,3,1167,-0.461227113791336,-0.461227113791336,-0.461227113791336,1,-5.59191778976804,"yes",2.94443897916644,"yes",2.83321334405622,"vowel_unipartite","0","vowel","Central German","MHG"
"MHG:M243|27|PastPl|0","MHG:M243|27|PastPl","MHG:M243","sprechen","27","PastPl",0,4,0,4,4,1167,1.49772611590755,1.49772611590755,1.49772611590755,1,-2.30119904629653,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","MHG"
