seq_id,lemma_id,principal_part,n_obs
561,211,1,2
562,212,1,3
563,212,2,2
564,212,4,2
565,213,4,3
566,214,1,7
567,214,2,9
568,214,3,4
569,214,4,3
570,215,1,2
571,215,2,3
572,216,1,3
573,216,2,6
574,216,4,4
575,218,2,2
576,219,1,15
577,219,2,16
578,219,3,5
579,219,4,6
580,220,1,12
581,220,2,16
582,220,3,2
583,220,4,11
584,221,1,4
585,221,2,5
586,222,1,14
587,222,2,12
588,222,3,9
589,222,4,11
590,223,4,4
591,224,1,19
592,224,2,15
593,224,3,13
594,224,4,16
595,225,1,20
596,225,2,22
597,225,3,14
598,225,4,10
599,226,1,3
600,226,2,3
601,226,4,4
602,228,1,2
603,229,1,3
604,232,1,18
605,232,2,9
606,232,3,9
607,232,4,24
608,233,1,4
609,233,2,5
610,233,3,3
611,233,4,3
612,234,1,4
613,234,2,2
614,234,3,4
615,235,1,9
616,235,2,3
617,235,3,2
618,235,4,9
619,236,1,3
620,236,2,2
621,237,1,3
622,237,2,5
623,237,3,3
624,237,4,3
625,238,2,4
626,238,3,2
627,239,1,10
628,239,2,4
629,239,3,2
630,240,1,12
631,240,2,3
632,242,1,3
633,243,1,11
634,243,2,9
635,243,3,2
636,244,1,11
637,244,2,3
638,245,1,8
639,245,2,2
640,245,3,2
641,245,4,2
642,246,1,3
643,246,3,2
644,246,4,2
645,247,1,4
646,247,2,2
647,247,3,2
648,247,4,5
649,248,2,3
650,248,3,2
651,249,1,13
652,249,2,11
653,249,3,6
654,249,4,14
655,250,1,3
656,251,4,2
657,252,1,4
658,252,2,2
659,252,3,3
660,253,1,2
661,255,1,3
662,255,2,2
663,256,1,14
664,256,2,8
665,256,3,4
666,256,4,4
667,257,1,4
668,257,4,2
669,258,1,2
670,258,2,5
671,258,3,3
672,259,3,2
673,259,4,5
674,262,1,7
675,263,1,6
676,264,1,28
677,264,2,22
678,264,3,14
679,265,4,2
680,266,2,2
681,274,3,2
682,274,4,2
683,275,1,3
684,275,2,2
685,275,3,3
686,1,1,83
687,1,2,69
688,1,3,58
689,1,4,75
690,2,1,69
691,2,2,36
692,2,3,20
693,2,4,22
694,3,1,80
695,3,2,70
696,3,3,69
697,3,4,64
698,4,1,80
699,4,2,64
700,4,3,54
701,4,4,54
702,5,1,45
703,5,2,35
704,5,3,21
705,5,4,13
706,6,1,21
707,6,2,12
708,6,4,24
709,7,1,65
710,7,2,47
711,7,3,39
712,7,4,57
713,8,1,30
714,8,2,16
715,8,3,7
716,8,4,16
717,9,1,81
718,9,2,53
719,9,3,49
720,9,4,52
721,10,1,68
722,10,2,42
723,10,3,30
724,10,4,21
725,11,1,75
726,11,2,50
727,11,3,39
728,11,4,39
729,12,1,61
730,12,2,34
731,12,3,22
732,12,4,40
733,13,1,28
734,13,2,28
735,13,3,15
736,13,4,10
737,14,1,53
738,14,2,41
739,14,3,46
740,14,4,46
741,15,1,27
742,15,2,10
743,15,3,11
744,15,4,9
745,16,1,43
746,16,2,31
747,16,3,27
748,16,4,33
749,17,1,52
750,17,2,29
751,17,3,21
752,17,4,37
753,18,1,60
754,18,2,56
755,18,3,25
756,18,4,42
757,19,1,45
758,19,2,46
759,19,3,44
760,19,4,64
761,20,1,40
762,20,2,22
763,20,3,15
764,20,4,10
765,21,1,82
766,21,2,68
767,21,3,51
768,21,4,71
769,22,1,80
770,22,2,57
771,22,3,50
772,22,4,52
773,23,1,51
774,23,2,14
775,23,3,18
776,23,4,29
777,24,1,66
778,24,2,41
779,24,3,26
780,24,4,46
781,25,1,46
782,25,2,31
783,25,3,15
784,25,4,28
785,26,1,48
786,26,2,26
787,26,3,12
788,26,4,49
789,27,1,74
790,27,2,68
791,27,3,54
792,27,4,51
793,28,1,11
794,28,4,3
795,29,1,55
796,29,2,42
797,29,3,27
798,29,4,29
799,30,1,20
800,30,2,19
801,30,3,9
802,30,4,8
803,31,1,70
804,31,2,46
805,31,3,34
806,31,4,42
807,32,1,25
808,32,2,25
809,32,3,8
810,32,4,18
811,33,1,15
812,33,4,16
813,34,1,9
814,34,4,10
815,35,1,20
816,36,1,5
817,36,4,5
818,37,1,76
819,37,2,59
820,37,3,48
821,37,4,58
822,38,1,18
823,38,4,14
824,39,1,36
825,39,2,45
826,39,3,30
827,39,4,5
828,40,1,21
829,40,2,14
830,40,3,6
831,40,4,23
832,41,1,8
833,42,1,7
834,42,4,3
835,43,1,10
836,43,4,6
837,44,1,5
838,45,1,81
839,45,2,69
840,45,3,51
841,45,4,72
842,46,1,50
843,46,2,32
844,46,3,28
845,46,4,25
846,47,1,15
847,47,2,11
848,47,3,4
849,47,4,23
850,48,1,27
851,48,2,18
852,48,3,5
853,48,4,5
854,49,1,36
855,49,2,21
856,49,3,12
857,49,4,7
858,50,1,7
859,50,4,8
860,51,1,33
861,51,2,21
862,51,3,7
863,51,4,13
864,52,1,6
865,53,1,37
866,53,2,24
867,53,3,11
868,53,4,36
869,54,1,17
870,54,2,10
871,54,3,2
872,54,4,2
873,55,1,65
874,55,2,49
875,55,3,41
876,55,4,49
877,56,1,13
878,56,4,12
879,57,1,30
880,57,2,15
881,57,3,10
882,57,4,16
883,58,1,20
884,58,2,17
885,58,4,7
886,59,1,25
887,59,2,10
888,59,3,5
889,59,4,35
890,60,1,44
891,60,2,22
892,60,3,9
893,60,4,18
894,61,1,14
895,61,2,12
896,61,4,12
897,62,1,27
898,62,2,22
899,62,3,10
900,62,4,10
901,63,1,13
902,63,2,5
903,63,3,7
904,64,1,28
905,64,2,10
906,64,3,8
907,64,4,4
908,65,1,4
909,65,4,6
910,67,1,37
911,67,2,17
912,67,3,7
913,67,4,8
914,68,1,73
915,68,2,52
916,68,3,38
917,68,4,56
918,69,1,16
919,69,2,2
920,69,4,16
921,70,1,18
922,70,4,4
923,71,2,2
924,72,1,6
925,73,1,2
926,74,1,6
927,74,2,10
928,74,3,5
929,74,4,20
930,75,1,3
931,75,2,2
932,75,4,3
933,76,1,44
934,76,2,26
935,76,3,21
936,76,4,11
937,77,1,47
938,77,2,22
939,77,3,15
940,77,4,18
941,78,1,14
942,78,3,3
943,78,4,17
944,79,1,20
945,79,2,12
946,79,3,7
947,79,4,8
948,80,1,3
949,80,4,4
950,81,1,24
951,81,2,27
952,81,3,9
953,81,4,5
954,82,1,73
955,82,2,37
956,82,3,39
957,82,4,34
958,83,1,54
959,83,2,38
960,83,3,21
961,83,4,17
962,84,1,22
963,84,2,2
964,84,3,2
965,84,4,17
966,85,1,8
967,85,2,6
968,85,3,3
969,86,1,58
970,86,2,29
971,86,3,23
972,86,4,38
973,87,1,15
974,87,2,6
975,87,3,4
976,87,4,6
977,88,1,46
978,88,2,42
979,88,3,12
980,88,4,9
981,89,1,7
982,89,2,20
983,89,3,2
984,89,4,2
985,90,1,40
986,90,2,18
987,90,3,12
988,90,4,14
989,91,1,3
990,92,1,27
991,92,2,17
992,92,3,8
993,92,4,13
994,93,1,42
995,93,2,21
996,93,3,14
997,93,4,22
998,94,1,17
999,94,2,15
1000,94,3,4
1001,94,4,10
1002,95,1,53
1003,95,2,29
1004,95,3,27
1005,95,4,13
1006,97,1,31
1007,97,2,7
1008,97,3,8
1009,97,4,4
1010,98,1,9
1011,99,1,24
1012,99,4,17
1013,100,1,12
1014,100,2,7
1015,100,3,3
1016,100,4,27
1017,101,1,7
1018,101,2,2
