form,norm,lemma,grapho,date,id,lemma_count,lemma_freq_per_1000,form_count,form_freq_per_1000,corpus,lemma_id,variety,principal_part,base_lemma,form_normalized,base_form,stem,base_stem,vowel_alternation,cons_alternation
gerav,gerou,ge-riuwen,|g=g|e=e|=-|r=r|av=ou|,1245.0,M343,84,0.0325672785696451,2,0.0007754113945153,MHG,244,Upper German,2,riuwen,gerou,riuwen,rou,riuw,yes,no
ergan,ergân,er-gân,|e=e|r=r|=-|g=g|a=â|n=n|,1245.0,M343,594,0.2302971841710619,54,0.0209361076519147,MHG,1,Upper German,1,gân,ergân,gên,ga,ge,yes,no
erwindet,erwindet,er-winten,|e=e|r=r|=-|w=w|i=i|n=n|d=t|e=e|t=t|,1245.0,M343,88,0.0341181013586758,3,0.001163117091773,MHG,273,Upper German,1,winten,erwindet,überwinden,wind,wi,no,yes
geſhiht,geschihet,ge-schëhen,|g=g|e=e|=-|sh=sch|i=i|h=h|=e|t=t|,1245.0,M343,2495,0.9673257146579116,8,0.0031016455780614,MHG,118,Upper German,1,schëhen,geschihet,geschihet,ʃih,ʃih,no,no
erſhrag,erschrac,er-schrëcken,|e=e|r=r|=-|sh=sch|r=r|a=a|g=k|,1245.0,M343,92,0.0356689241477065,1,0.0003877056972576,MHG,96,Upper German,2,schrëcken,erschrac,erschricket,ʃrac,ʃrik,yes,yes
geweſen,gewesen,ge-wësen,|g=g|e=e|=-|w=w|e=ë|s=s|e=e|n=n|,1245.0,M343,14,0.0054278797616075,6,0.002326234183546,MHG,324,Upper German,1,wësen,gewesen,gewesen,wes,wes,no,no
erſlehet,erslehet,er-slahen,|e=e|r=r|=-|s=s|l=l|e=è|h=h|e=e|t=t|,1245.0,M343,708,0.2744956336584375,2,0.0007754113945153,MHG,7,Upper German,1,slahen,erslehet,slahen,sleh,slah,yes,no
vindet,vindet,vinden,|v=v|i=i|n=n|d=d|e=e|t=t|,1245.0,M343,1993,0.7726974546345564,73,0.0283025158998106,MHG,38,Upper German,1,vinden,vindet,vindet,vind,vind,no,no
gewahſen,gewahsen,wahsen,|g=g|e=e|=-|w=w|a=a|h=h|s=s|e=e|n=n|,1245.0,M343,312,0.1209641775443961,19,0.0073664082478959,MHG,99,Upper German,4,wahsen,gewahsen,wehset,wahs,wehs,yes,no
getuͦ,getuo,ge-tuon,|g=g|e=e|=-|t=t|u\o=uo|,1245.0,M343,578,0.224093893014939,10,0.0038770569725768,MHG,14,Upper German,1,tuon,getuo,tuon,tuo,tuo,no,no
blibet,belibet,be-lîben,|b=b|=e|=-|l=l|i=i|b=b|e=e|t=t|,1245.0,M343,1272,0.493161646911769,21,0.0081418196424112,MHG,239,Upper German,3,lîben,belibet,belîben,lib,lib,no,no
ratet,râtet,râten,|r=r|a=â|t=t|e=e|t=t|,1245.0,M343,629,0.2438668835750807,41,0.0158959335875648,MHG,48,Upper German,1,râten,râtet,râten,rat,rat,no,no
erlan,erlân,er-lâzen,|e=e|r=r|=-|l=l|a=â|n=n|,1245.0,M343,100,0.038770569725768,22,0.0085295253396689,MHG,4,Upper German,4,lâzen,erlân,lâzen,la,laz,no,no
entſítzet,entsitzet,ent-sitzen,|e=e|n=n|t=t|=-|s=s|i=i|tz=tz|e=e|t=t|,1245.0,M343,20,0.0077541139451536,1,0.0003877056972576,MHG,57,Upper German,1,sitzen,entsitzet,sitzen,enʦiʦ,siʦ,no,yes
entrinnen,entrinnen,ent-trinnen,|e=e|n=n|=t|=-|t=t|r=r|i=i|nn=nn|e=e|n=n|,1245.0,M343,193,0.0748271995707322,44,0.0170590506793379,MHG,86,Upper German,1,trinnen,entrinen,entrinen,rin,rin,no,no
getaten,getâten,ge-tuon,|g=g|e=e|=-|t=t|a=â|t=t|e=e|n=n|,1245.0,M343,578,0.224093893014939,17,0.0065909968533805,MHG,14,Upper German,3,tuon,getâten,tuon,tat,tuo,yes,yes
ſlief,slief,slâfen,|s=s|l=l|ie=iè|f=f|,1245.0,M343,255,0.0988649528007084,21,0.0081418196424112,MHG,53,Upper German,2,slâfen,slief,slâfen,slief,slaf,yes,no
veriehen,verjehen,ver-jëhen,|v=v|e=e|r=r|=-|i=j|e=ë|h=h|e=e|n=n|,1245.0,M343,348,0.1349215826456726,33,0.0127942880095034,MHG,236,Upper German,1,jëhen,verjehen,jehen,jeh,jeh,no,no
begínnet,beginnet,be-ginnen,|b=b|e=e|=-|g=g|i=i|nn=nn|e=e|t=t|,1245.0,M343,1927,0.7471088786155495,5,0.0019385284862884,MHG,40,Upper German,1,ginnen,beginet,beginet,gin,gin,no,no
wag,wac,wëgen,|w=w|a=a|g=g|,1245.0,M343,165,0.0639714400475172,7,0.0027139398808037,MHG,101,Upper German,2,wëgen,wac,wegen,wac,weg,yes,yes
ſtriten,strîten,strîten,|s=s|t=t|r=r|i=î|t=t|e=e|n=n|,1245.0,M343,231,0.0895600160665241,56,0.02171151904643,MHG,60,Upper German,1,strîten,strîten,strîten,strit,strit,no,no
verlat,verlât,ver-lâzen,|v=v|e=e|r=r|=-|l=l|a=â|t=t|,1245.0,M343,338,0.1310445256730958,4,0.0015508227890307,MHG,4,Upper German,1,lâzen,verlât,lâzen,la,laz,no,no
beraten,berâten,be-râten,|b=b|e=e|=-|r=r|a=â|t=t|e=e|n=n|,1245.0,M343,72,0.0279148102025529,12,0.0046524683670921,MHG,48,Upper German,4,râten,berâten,râten,rat,rat,no,no
beſehen,besehen,be-sëhen,|b=b|e=e|=-|s=s|e=ë|h=h|e=e|n=n|,1245.0,M343,138,0.0535033862215598,39,0.0151205221930495,MHG,22,Upper German,1,sëhen,besehen,sehen,seh,seh,no,no
getuͦn,getuon,ge-tuon,|g=g|e=e|=-|t=t|u\o=uo|n=n|,1245.0,M343,578,0.224093893014939,75,0.029077927294326,MHG,14,Upper German,1,tuon,getuon,tuon,tuo,tuo,no,no
betruͤge,betrüge,be-triègen,|b=b|e=e|=-|t=t|r=r|u\e=ü|g=g|e=e|,1245.0,M343,221,0.0856829590939473,1,0.0003877056972576,MHG,63,Upper German,3,triègen,betrüge,betriegen,trüg,trieg,yes,no
træte,træte,trëten/nider(e)>+,|t=t|r=r|æ=æ|t=t|e=e|,1245.0,M343,3,0.001163117091773,1,0.0003877056972576,MHG,13,Upper German,3,trëten,træte,treten,trät,tret,yes,no
geſhalten,geschalten,schalten,|g=g|e=e|=-|sh=sch|a=a|l=l|t=t|e=e|n=n|,1245.0,M343,8,0.0031016455780614,1,0.0003877056972576,MHG,356,Upper German,4,schalten,geschalten,schaltent,ʃalt,ʃalt,no,no
geboten,geboten,ge-bièten,|g=g|e=e|=-|b=b|o=o|t=t|e=e|n=n|,1245.0,M343,1098,0.4257008555889327,81,0.031404161477872,MHG,18,Upper German,4,bièten,geboten,gebiutet,bot,biut,yes,no
enboten,entboten,ent-bièten,|e=e|n=n|=t|=-|b=b|o=o|t=t|e=e|n=n|,1245.0,M343,205,0.0794796679378244,16,0.0062032911561228,MHG,18,Upper German,4,bièten,entboten,gebiutet,bot,biut,yes,no
vahen,vâhen,vâhen,|v=v|a=â|h=h|e=e|n=n|,1245.0,M343,847,0.328386725577255,36,0.0139574051012764,MHG,19,Upper German,1,vâhen,vâhen,entvâhen,vah,vah,no,no
buwe,bûwe,bûwen,|b=b|u=û|w=w|e=e|,1245.0,M343,334,0.1294937028840651,21,0.0081418196424112,MHG,299,Upper German,1,bûwen,bûwe,bûwen,buw,buw,no,no
bedarf,bedarf,be-durfen,|b=b|e=e|=-|d=d|a=a|r=r|f=f|,1245.0,M343,330,0.1279428800950344,91,0.0352812184504488,MHG,231,Upper German,1,durfen,bedarf,bedarf,darf,darf,no,no
verſpræches,verspræches,ver-sprëchen,|v=v|e=e|r=r|=-|s=s|p=p|r=r|æ=æ|ch=ch|e=e|s=s|,1245.0,M343,46,0.0178344620738532,1,0.0003877056972576,MHG,27,Upper German,3,sprëchen,verspræches,sprechen,spräχ,spreχ,yes,no
bræches,bræches,brëchen,|b=b|r=r|æ=æ|ch=ch|e=e|s=s|,1245.0,M343,668,0.2589874057681303,1,0.0003877056972576,MHG,29,Upper German,3,brëchen,bræches,brechen,bräχ,breχ,yes,no
gewínne,gewinne,ge-winnen,|g=g|e=e|=-|w=w|i=i|nn=nn|e=e|,1245.0,M343,1883,0.7300498279362115,8,0.0031016455780614,MHG,120,Upper German,1,winnen,gewine,gewinen,win,win,no,no
geſprochen,gesprochen,sprëchen,|g=g|e=e|=-|s=s|p=p|r=r|o=o|ch=ch|e=e|n=n|,1245.0,M343,11533,4.471409806472824,263,0.1019665983787698,MHG,27,Upper German,4,sprëchen,gesprochen,sprechen,sproχ,spreχ,yes,no
gebín,gebin,ge-sîn,|g=g|e=e|=-|b=b|i=i|n=n|,1245.0,M343,68,0.0263639874135222,19,0.0073664082478959,MHG,360,Upper German,1,sîn,gebin,gesîn,bi,si,no,yes
verderben,verderben,ver-dërben,|v=v|e=e|r=r|=-|d=d|e=ë|r=r|b=b|e=e|n=n|,1245.0,M343,156,0.060482088772198,16,0.0062032911561228,MHG,310,Upper German,1,dërben,verderben,verderben,derb,derb,no,no
helfe,helfe,hëlfen,|h=h|e=ë|l=l|f=f|e=e|,1245.0,M343,1345,0.5214641628115797,125,0.04846321215721,MHG,2,Upper German,1,hëlfen,helfe,helfen,helf,helf,no,no
erwerben,erwerben,er-wërben,|e=e|r=r|=-|w=w|e=ë|r=r|b=b|e=e|n=n|,1245.0,M343,255,0.0988649528007084,25,0.009692642431442,MHG,100,Upper German,1,wërben,erwerben,werben,werb,werb,no,no
ſterben,sterben,stërben,|s=s|t=t|e=ë|r=r|b=b|e=e|n=n|,1245.0,M343,743,0.2880653330624563,109,0.0422599210010871,MHG,10,Upper German,1,stërben,sterben,sterben,sterb,sterb,no,no
Verbarn,verbârn,ver-bër(e)n,|v=v|e=e|r=r|=-|b=b|a=â|r=r|=e|n=n|,1245.0,M343,90,0.0348935127531912,1,0.0003877056972576,MHG,295,Upper German,3,bëren,verbârn,entbern,bar,ber,yes,no
vert,vert,var(e)n,|v=v|e=è|r=r|t=t|,1245.0,M343,2188,0.848300065599804,94,0.0364443355422219,MHG,89,Upper German,1,varen,vert,varn,ver,var,yes,no
vͤberwínde,überwinde,über-winten,|v\e=ü|b=b|e=e|r=r|=-|w=w|i=i|n=n|d=t|e=e|,1245.0,M343,256,0.099252658497966,2,0.0007754113945153,MHG,273,Upper German,1,winten,überwinde,überwinden,wi,wi,no,no
hilfet,hilfet,hëlfen,|h=h|i=i|l=l|f=f|e=e|t=t|,1245.0,M343,1345,0.5214641628115797,81,0.031404161477872,MHG,2,Upper German,1,hëlfen,hilfet,helfen,hilf,helf,yes,no
geriet,geriet,ge-râten,|g=g|e=e|=-|r=r|ie=iè|t=t|,1245.0,M343,136,0.0527279748270444,42,0.0162836392848225,MHG,48,Upper German,2,râten,geriet,râten,ri,rat,yes,no
geríwen,geriuwen,ge-riuwen,|g=g|e=e|=-|r=r|i=iu|w=w|e=e|n=n|,1245.0,M343,84,0.0325672785696451,2,0.0007754113945153,MHG,244,Upper German,1,riuwen,geriuwen,riuwen,riuw,riuw,no,no
Geſlahen,geslahen,ge-slahen,|g=g|e=e|=-|s=s|l=l|a=a|h=h|e=e|n=n|,1245.0,M343,15,0.0058155854588652,1,0.0003877056972576,MHG,7,Upper German,1,slahen,geslahen,slahen,slah,slah,no,no
v͛iehen,verjehen,ver-jëhen,|v=v|'=er|=-|i=j|e=ë|h=h|e=e|n=n|,1348.0,M352,348,0.1349215826456726,41,0.0158959335875648,MHG,236,Central German,1,jëhen,verjehen,jehen,jeh,jeh,no,no
ſaſzen,sâzen,sitzen,|s=s|a=â|sz=z|e=e|n=n|,1348.0,M352,1185,0.4594312512503509,3,0.001163117091773,MHG,57,Central German,3,sitzen,sâzen,sitzen,saz,siʦ,yes,yes
koͤmen,komen,komen,|k=k|o\e=o|m=m|e=e|n=n|,1348.0,M352,8461,3.280377904497231,12,0.0046524683670921,MHG,3,Central German,4,komen,komen,kumet,kom,kum,yes,no
quam,quam,komen,|qu=qu|a=a|m=m|,1348.0,M352,8461,3.280377904497231,931,0.3609540041469001,MHG,3,Central German,2,komen,quam,kumet,quam,kum,yes,yes
gewan,gewan,ge-winnen,|g=g|e=e|=-|w=w|a=a|n=n|,1348.0,M352,1883,0.7300498279362115,557,0.2159520733725277,MHG,120,Central German,2,winnen,gewan,gewinen,wa,win,yes,no
gewonnen,gewunnen,ge-winnen,|g=g|e=e|=-|w=w|o=u|nn=nn|e=e|n=n|,1348.0,M352,1883,0.7300498279362115,6,0.002326234183546,MHG,120,Central German,4,winnen,gewunen,gewinen,wun,win,yes,no
gelegen,gelegen,ligen,|g=g|e=e|=-|l=l|e=ë|g=g|e=e|n=n|,1348.0,M352,2174,0.8428721858381965,216,0.0837444306076588,MHG,238,Central German,4,ligen,gelegen,liget,leg,lig,yes,no
ſahen,sâhen,sëhen,|s=s|a=â|h=h|e=e|n=n|,1348.0,M352,4169,1.6163450518672682,284,0.1101084180211811,MHG,22,Central German,3,sëhen,sâhen,sehen,sah,seh,yes,no
geſchach,geschach,ge-schëhen,|g=g|e=e|=-|sch=sch|a=a|ch=h|,1348.0,M352,2495,0.9673257146579116,425,0.164774921334514,MHG,118,Central German,2,schëhen,geschach,geschiet,ʃaχ,ʃi,yes,no
geſchreben,geschriben,schrîben/vor(e)>+,|g=g|e=e|=-|sch=sch|r=r|e=i|b=b|e=e|n=n|,1348.0,M352,55,0.0213238133491724,34,0.0131819937067611,MHG,26,Central German,4,schrîben,geschriben,schrîben,ʃrib,ʃrib,no,no
ſted,stêt,stân,|s=s|t=t|e=ê|d=t|,1348.0,M352,2872,1.113490762524057,10,0.0038770569725768,MHG,9,Central German,1,stân,stêt,stân,ste,sta,yes,no
vallen,vallen,vallen,|v=v|a=a|ll=ll|e=e|n=n|,1348.0,M352,860,0.3334268996416049,89,0.0345058070559335,MHG,31,Central German,1,vallen,valen,valen,val,val,no,no
gebe,gæbe,gëben,|g=g|e=æ|b=b|e=e|,1348.0,M352,6812,2.6410512097193166,314,0.1217395889389115,MHG,21,Central German,3,gëben,gæbe,geben,gäb,be,yes,yes
geet,gêt,gân,|g=g|ee=ê|t=t|,1348.0,M352,3931,1.5240710959199404,3,0.001163117091773,MHG,1,Central German,1,gân,gêt,gân,ge,ga,yes,no
beſeſzen,besezzen,be-sitzen,|b=b|e=e|=-|s=s|e=ë|sz=zz|e=e|n=n|,1348.0,M352,467,0.1810585606193366,4,0.0015508227890307,MHG,57,Central German,4,sitzen,besezen,sitzen,sez,siʦ,yes,yes
ſtozzít,stoezet,stôzen,|s=s|t=t|o=oè|zz=z|i=e|t=t|,1348.0,M352,257,0.0996403641952237,1,0.0003877056972576,MHG,262,Central German,1,stôzen,stoezet,stoezet,stoez,stoez,no,no
gebuͦwet,gebûwet,bûwen,|g=g|e=e|=-|b=b|u\o=û|w=w|e=e|t=t|,1348.0,M352,334,0.1294937028840651,1,0.0003877056972576,MHG,299,Central German,4,bûwen,gebûwet,bûwen,buw,buw,no,no
gibít,gibet,gëben/vor(e)>+,|g=g|i=i|b=b|i=e|t=t|,1348.0,M352,17,0.0065909968533805,5,0.0019385284862884,MHG,21,Central German,1,gëben,gibet,geben,gib,be,yes,yes
wiſzen,wizzen,wizzen,|w=w|i=i|sz=zz|e=e|n=n|,1348.0,M352,2528,0.9801200026674152,23,0.0089172310369266,MHG,364,Central German,1,wizzen,wizen,weiz,wiz,weiz,yes,no
quamen,quâmen,komen,|qu=qu|a=â|m=m|e=e|n=n|,1348.0,M352,8461,3.280377904497231,196,0.0759903166625052,MHG,3,Central German,3,komen,quâmen,kumet,quam,kum,yes,yes
gabent,gâbent,gëben/ûf<+,|g=g|a=â|b=b|e=e|n=n|t=t|,1348.0,M352,10,0.0038770569725768,6,0.002326234183546,MHG,21,Central German,3,gëben,gâbent,geben,gab,be,yes,yes
gefallen,gevallen,vallen,|g=g|e=e|=-|f=v|a=a|ll=ll|e=e|n=n|,1348.0,M352,860,0.3334268996416049,4,0.0015508227890307,MHG,31,Central German,4,vallen,gevalen,valen,val,val,no,no
v͛ſezzen,versezzen,ver-sitzen,|v=v|'=er|=-|s=s|e=ë|zz=zz|e=e|n=n|,1348.0,M352,35,0.0135696994040188,3,0.001163117091773,MHG,57,Central German,4,sitzen,versezen,sitzen,sez,siʦ,yes,yes
ligít,liget,ligen,|l=l|i=i|g=g|i=e|t=t|,1348.0,M352,2174,0.8428721858381965,2,0.0007754113945153,MHG,238,Central German,1,ligen,liget,liget,lig,lig,no,no
geben,gæben,gëben,|g=g|e=æ|b=b|e=e|n=n|,1348.0,M352,6812,2.6410512097193166,1190,0.4613697797366393,MHG,21,Central German,3,gëben,gæben,geben,gäb,be,yes,yes
koͤment,koment,komen,|k=k|o\e=o|m=m|e=e|n=n|t=t|,1348.0,M352,8461,3.280377904497231,1,0.0003877056972576,MHG,3,Central German,1,komen,koment,kumet,kom,kum,yes,no
geben,geben,gëben,|g=g|e=ë|b=b|e=e|n=n|,1348.0,M352,6812,2.6410512097193166,1190,0.4613697797366393,MHG,21,Central German,1,gëben,geben,geben,be,be,no,no
deten,tæten,tuon,|d=t|e=æ|t=t|e=e|n=n|,1348.0,M352,8576,3.3249640596818644,3,0.001163117091773,MHG,14,Central German,3,tuon,tæten,tuon,tät,tuo,yes,yes
gab,gap,gëben,|g=g|a=a|b=b|,1348.0,M352,6812,2.6410512097193166,698,0.2706185766858607,MHG,21,Central German,2,gëben,gap,geben,gap,be,yes,yes
ſas,saz,sitzen,|s=s|a=a|s=z|,1348.0,M352,1185,0.4594312512503509,19,0.0073664082478959,MHG,57,Central German,2,sitzen,saz,sitzen,saz,siʦ,yes,yes
ſchreib,schreip,schrîben,|sch=sch|r=r|ei=èi|b=b|,1348.0,M352,1626,0.6304094637409878,10,0.0038770569725768,MHG,26,Central German,2,schrîben,schreip,schrîben,ʃreip,ʃrib,yes,no
geſezzen,gesezzen,sitzen,|g=g|e=e|=-|s=s|e=ë|zz=zz|e=e|n=n|,1348.0,M352,1185,0.4594312512503509,72,0.0279148102025529,MHG,57,Central German,4,sitzen,gesezen,sitzen,sez,siʦ,yes,yes
ſitzít,sitzet,sitzen,|s=s|i=i|tz=tz|i=e|t=t|,1348.0,M352,1185,0.4594312512503509,3,0.001163117091773,MHG,57,Central German,1,sitzen,sitzet,sitzen,siʦ,siʦ,no,no
koͤmpt,komet,komen,|k=k|o\e=o|m=m|=e|p=|t=t|,1348.0,M352,8461,3.280377904497231,1,0.0003877056972576,MHG,3,Central German,1,komen,komet,kumet,kom,kum,yes,no
v͛zihen,verzîhen,ver-zîhen,|v=v|'=er|=-|z=z|i=î|h=h|e=e|n=n|,1348.0,M352,294,0.1139854749937579,6,0.002326234183546,MHG,17,Central German,1,zîhen,verzîhen,verzîhen,zih,zih,no,no
dete,tæte,tuon,|d=t|e=æ|t=t|e=e|,1348.0,M352,8576,3.3249640596818644,27,0.0104680538259573,MHG,14,Central German,3,tuon,tæte,tuon,tät,tuo,yes,yes
v͛liben,verlîben,ver-lîben,|v=v|'=er|=-|l=l|i=î|b=b|e=e|n=n|,1348.0,M352,32,0.0124065823122457,4,0.0015508227890307,MHG,239,Central German,1,lîben,verlîben,belîben,lib,lib,no,no
halden,halten,halten,|h=h|a=a|l=l|d=t|e=e|n=n|,1348.0,M352,834,0.3233465515129051,283,0.1097207123239234,MHG,24,Central German,1,halten,halten,halten,halt,halt,no,no
tuͦn,tuon,tuon/abe>+,|t=t|u\o=uo|n=n|,1348.0,M352,62,0.0240377532299761,370,0.1434511079853416,MHG,14,Central German,1,tuon,tuon,tuon,tuo,tuo,no,no
heiſzít,heizet,hèizen,|h=h|ei=èi|sz=z|i=e|t=t|,1348.0,M352,4528,1.7555313971827753,3,0.001163117091773,MHG,235,Central German,1,hèizen,heizet,heizet,heiz,heiz,no,no
gezogen,gezogen,zièhen,|g=g|e=e|=-|z=z|o=o|g=g|e=e|n=n|,1348.0,M352,522,0.202382373968509,83,0.0321795728723874,MHG,275,Central German,4,zièhen,gezogen,ziehen,zog,zieh,yes,yes
ſtuͤnden,stuonten,stân,|s=s|t=t|u\e=uo|n=n|d=d|e=e|n=n|,1348.0,M352,2872,1.113490762524057,3,0.001163117091773,MHG,9,Central German,3,stân,stuonten,stân,stuo,sta,yes,no
híeſzen,hiezen,hèizen,|h=h|ie=iè|sz=z|e=e|n=n|,1348.0,M352,4528,1.7555313971827753,1,0.0003877056972576,MHG,235,Central German,3,hèizen,hiezen,heizet,hiez,heiz,yes,no
ſtent,stênt,stân,|s=s|t=t|e=ê|n=n|t=t|,1348.0,M352,2872,1.113490762524057,75,0.029077927294326,MHG,9,Central German,1,stân,stênt,stân,sten,sta,yes,no
beſitzit,besitzet,be-sitzen,|b=b|e=e|=-|s=s|i=i|tz=tz|i=e|t=t|,1348.0,M352,467,0.1810585606193366,4,0.0015508227890307,MHG,57,Central German,1,sitzen,besitzet,sitzen,siʦ,siʦ,no,no
geſchít,geschiet,ge-schëhen,|g=g|e=e|=-|sch=sch|i=iè{ëhe}|t=t|,1348.0,M352,2495,0.9673257146579116,4,0.0015508227890307,MHG,118,Central German,1,schëhen,geschiet,geschiet,ʃi,ʃi,no,no
geſíhet,gesihet,ge-sëhen/ane>+,|g=g|e=e|=-|s=s|i=i|h=h|e=e|t=t|,1348.0,M352,50,0.019385284862884,2,0.0007754113945153,MHG,22,Central German,1,sëhen,gesihet,sehen,sih,seh,yes,no
leſen,lesen,lësen,|l=l|e=ë|s=s|e=e|n=n|,1348.0,M352,1049,0.4067032764233064,330,0.1279428800950344,MHG,144,Central German,1,lësen,lesen,lesen,les,les,no,no
geluͦwen,gelûwen,lîhen,|g=g|e=e|=-|l=l|u\o=û|w=w|e=e|n=n|,1348.0,M352,215,0.0833567249104012,1,0.0003877056972576,MHG,143,Central German,4,lîhen,gelûwen,lîhen,luw,lih,yes,yes
lihen,lîhen,lîhen,|l=l|i=î|h=h|e=e|n=n|,1348.0,M352,215,0.0833567249104012,30,0.0116311709177304,MHG,143,Central German,1,lîhen,lîhen,lîhen,lih,lih,no,no
lazzen,lâzen,lâzen,|l=l|a=â|zz=z|e=e|n=n|,1348.0,M352,3725,1.4442037222848585,120,0.0465246836709216,MHG,4,Central German,1,lâzen,lâzen,lâzen,laz,laz,no,no
geben,gegeben,gëben,|=ge|=-|g=g|e=ë|b=b|e=e|n=n|,1348.0,M352,6812,2.6410512097193166,1190,0.4613697797366393,MHG,21,Central German,4,gëben,gegeben,geben,geb,be,no,yes
lígent,ligent,ligen,|l=l|i=i|g=g|e=e|n=n|t=t|,1348.0,M352,2174,0.8428721858381965,21,0.0081418196424112,MHG,238,Central German,1,ligen,ligent,liget,lig,lig,no,no
geborn,geboren,ge-bër(e)n,|g=g|e=e|=-|b=b|o=o|r=r|=e|n=n|,1348.0,M352,947,0.367157295303023,544,0.2109118993081779,MHG,295,Central German,4,bëren,geboren,entberen,bor,ber,yes,no
gehangen,gehangen,hâhen,|g=g|e=e|=-|h=h|a=a|n=n|g=g|e=e|n=n|,1348.0,M352,410,0.1589593358756488,131,0.050789446340756,MHG,132,Central German,4,hâhen,gehangen,hâhen,hang,hah,no,yes
híez,hiez,hèizen,|h=h|ie=iè|z=z|,1348.0,M352,4528,1.7555313971827753,88,0.0341181013586758,MHG,235,Central German,2,hèizen,hiez,heizet,hiez,heiz,yes,no
zíhent,ziehent,zièhen/ûf>+,|z=z|i=iè|h=h|e=e|n=n|t=t|,1348.0,M352,12,0.0046524683670921,1,0.0003877056972576,MHG,275,Central German,1,zièhen,ziehent,ziehen,zieh,zieh,no,no
zuͦhet,ziuhet,zièhen,|z=z|u\o=iu|h=h|e=e|t=t|,1348.0,M352,522,0.202382373968509,2,0.0007754113945153,MHG,275,Central German,1,zièhen,ziuhet,ziehen,ziuh,zieh,yes,no
vor,vuor,var(e)n,|v=v|o=uo|r=r|,1348.0,M352,2188,0.848300065599804,8,0.0031016455780614,MHG,89,Central German,2,varen,vuor,varen,vuor,var,yes,no
ligen,ligen,ligen,|l=l|i=i|g=g|e=e|n=n|,1348.0,M352,2174,0.8428721858381965,140,0.0542787976160752,MHG,238,Central German,1,ligen,ligen,liget,lig,lig,no,no
v͛íahen,verjâhen,ver-jëhen,|v=v|'=er|=-|i=j|a=â|h=h|e=e|n=n|,1348.0,M352,348,0.1349215826456726,1,0.0003877056972576,MHG,236,Central German,3,jëhen,verjâhen,jehen,jah,jeh,yes,no
beſchít,beschiet,be-schèiden,|b=b|e=e|=-|sch=sch|i=iè|t=d|,1348.0,M352,286,0.1108838294156965,1,0.0003877056972576,MHG,171,Central German,2,schèiden,beschiet,scheiden,ʃi,ʃeid,yes,no
hilden,hielten,halten,|h=h|i=iè|l=l|d=t|e=e|n=n|,1348.0,M352,834,0.3233465515129051,22,0.0085295253396689,MHG,24,Central German,3,halten,hielten,halten,hielt,halt,yes,no
vollengíngen,vollengiengen,voll-gân,|v=v|o=o|ll=ll|e=e|n=n|=-|g=g|i=iè|n=n|g=g|e=e|n=n|,1348.0,M352,16,0.0062032911561228,1,0.0003877056972576,MHG,1,Central German,3,gân,volengiengen,gân,volengieng,ga,yes,yes
gelegen,gelegen,ligen,|g=g|e=e|=-|l=l|e=ë|g=g|e=e|n=n|,1338.0,M353,2174,0.8428721858381965,216,0.0837444306076588,MHG,238,Upper German,4,ligen,gelegen,lît,leg,li,yes,no
geben,gegeben,gëben,|=ge|=-|g=g|e=ë|b=b|e=e|n=n|,1338.0,M353,6812,2.6410512097193166,1190,0.4613697797366393,MHG,21,Upper German,4,gëben,gegeben,geben,geb,be,no,yes
chomen,komen,komen,|ch=k|o=o|m=m|e=e|n=n|,1338.0,M353,8461,3.280377904497231,780,0.3024104438609905,MHG,3,Upper German,4,komen,komen,kumet,kom,kum,yes,no
braht,brâht,bringen/hër(e)>.+,|b=b|r=r|a=â|h=h|t=t|,1338.0,M353,11,0.0042647626698344,293,0.1135977692965002,MHG,73,Upper German,4,bringen,brâht,bringen,brah,bring,yes,yes
geſchehe,geschehe,ge-schëhen,|g=g|e=e|=-|sch=sch|e=ë|h=h|e=e|,1338.0,M353,2495,0.9673257146579116,53,0.020548401954657,MHG,118,Upper German,1,schëhen,geschehe,geschihet,ʃeh,ʃih,yes,no
vertreten,vertreten,ver-trëten,|v=v|e=e|r=r|=-|t=t|r=r|e=ë|t=t|e=e|n=n|,1338.0,M353,16,0.0062032911561228,5,0.0019385284862884,MHG,13,Upper German,1,trëten,vertreten,treten,tret,tret,no,no
tet,tæten,tuon,|t=t|e=æ|t=t|=en|,1338.0,M353,8576,3.3249640596818644,942,0.3652187668167346,MHG,14,Upper German,3,tuon,tæten,tuon,tät,tuo,yes,yes
genomen,genomen,nëmen,|g=g|e=e|=-|n=n|o=o|m=m|e=e|n=n|,1338.0,M353,4030,1.5624539599484506,216,0.0837444306076588,MHG,47,Upper German,4,nëmen,genomen,nemen,nom,nem,yes,no
get,gêt,gân/abe<.+,|g=g|e=ê|t=t|,1338.0,M353,16,0.0062032911561228,359,0.1391863453155071,MHG,1,Upper German,1,gân,gêt,gên,ge,ge,no,no
geſchiht,geschihet,ge-schëhen,|g=g|e=e|=-|sch=sch|i=i|h=h|=e|t=t|,1338.0,M353,2495,0.9673257146579116,134,0.0519525634325291,MHG,118,Upper German,1,schëhen,geschihet,geschihet,ʃih,ʃih,no,no
geb,geben,gëben,|g=g|e=ë|b=b|=en|,1338.0,M353,6812,2.6410512097193166,74,0.0286902215970683,MHG,21,Upper German,1,gëben,geben,geben,be,be,no,no
