form_id,time,time_since_prev,obs_v,obs_c,dialect_group
lièsen_Subj.Pres.Sg.1,1274,124.0,1,1,Upper German
lièsen_Subj.Pres.Sg.3,1140,0.0,1,1,Central German
lièsen_Subj.Pres.Sg.3,1140,0.0,1,1,Central German
lièsen_Subj.Pres.Sg.3,1150,10.0,1,1,Upper German
lièsen_Subj.Pres.Sg.3,1175,25.0,1,1,Upper German
lièsen_Subj.Pres.Sg.3,1225,50.0,1,1,Upper German
lièsen_Subj.Pres.Sg.3,1225,0.0,1,1,Upper German
lièsen_Subj.Pres.Sg.3,1250,25.0,1,1,Upper German
lièsen_Subj.Pres.Sg.3,1250,0.0,1,1,Central German
lièsen_Subj.Pres.Sg.3,1272,22.0,1,1,Upper German
lièsen_Subj.Pres.Sg.3,1275,3.0,1,1,Upper German
lièsen_Subj.Pres.Sg.3,1285,10.0,1,1,Upper German
lièsen_Subj.Pres.Sg.3,1293,8.0,1,1,Upper German
lièsen_Subj.Pres.Sg.3,1325,32.0,1,1,Upper German
lîhen_(Subj).Pres.Sg.2,1160,0.0,1,1,Upper German
lîhen_(Subj).Pres.Sg.2,1175,15.0,1,1,Upper German
lîhen_*.Past.Sg.3,1130,0.0,1,1,Upper German
lîhen_*.Past.Sg.3,1140,10.0,0,1,Upper German
lîhen_*.Past.Sg.3,1325,185.0,0,1,Central German
lîhen_*.Pres.Pl.1,1272,0.0,1,1,Upper German
lîhen_*.Pres.Pl.1,1300,28.0,1,1,Upper German
lîhen_*.Pres.Pl.1,1350,50.0,1,1,Central German
lîhen_*.Pres.Pl.3,1225,0.0,1,1,Central German
lîhen_*.Pres.Pl.3,1250,25.0,1,1,Central German
lîhen_*.Pres.Sg.1,1172,0.0,1,1,Upper German
lîhen_*.Pres.Sg.1,1250,78.0,1,1,Upper German
lîhen_*.Pres.Sg.1,1275,25.0,1,1,Upper German
lîhen_*.Pres.Sg.2,1150,0.0,1,1,Upper German
lîhen_*.Pres.Sg.2,1275,125.0,1,1,Upper German
lîhen_*.Pres.Sg.2,1325,50.0,1,1,Central German
lîhen_--,1050,0.0,1,0,Upper German
lîhen_--,1125,75.0,1,0,Upper German
lîhen_--,1130,5.0,1,1,Upper German
lîhen_--,1140,10.0,1,1,Upper German
lîhen_--,1150,10.0,1,1,Upper German
lîhen_--,1150,0.0,1,1,Central German
lîhen_--,1150,0.0,1,1,Upper German
lîhen_--,1150,0.0,1,0,Upper German
lîhen_--,1150,0.0,1,0,Upper German
lîhen_--,1150,0.0,1,1,Upper German
lîhen_--,1172,22.0,1,0,Upper German
lîhen_--,1180,8.0,1,1,Upper German
lîhen_--,1180,0.0,1,1,Upper German
lîhen_--,1180,0.0,1,1,Upper German
lîhen_--,1180,0.0,1,1,Upper German
lîhen_--,1190,10.0,0,0,Upper German
lîhen_--,1190,0.0,1,1,Upper German
lîhen_--,1195,5.0,1,1,Upper German
lîhen_--,1200,5.0,1,0,Upper German
lîhen_--,1200,0.0,1,0,Central German
lîhen_--,1225,25.0,1,1,Upper German
lîhen_--,1225,0.0,1,0,Upper German
lîhen_--,1225,0.0,1,1,Upper German
lîhen_--,1225,0.0,1,1,Central German
lîhen_--,1225,0.0,1,1,Central German
lîhen_--,1225,0.0,0,0,Central German
lîhen_--,1225,0.0,1,0,Upper German
lîhen_--,1225,0.0,1,1,Central German
lîhen_--,1225,0.0,1,1,Upper German
lîhen_--,1225,0.0,1,0,Central German
lîhen_--,1240,15.0,1,1,Upper German
lîhen_--,1250,10.0,1,1,Upper German
lîhen_--,1250,0.0,0,0,Central German
lîhen_--,1250,0.0,1,1,Central German
lîhen_--,1250,0.0,1,0,Upper German
lîhen_--,1250,0.0,1,0,Upper German
lîhen_--,1250,0.0,1,0,Upper German
lîhen_--,1250,0.0,1,1,Upper German
lîhen_--,1250,0.0,0,0,Central German
lîhen_--,1250,0.0,1,1,Upper German
lîhen_--,1272,22.0,1,0,Upper German
lîhen_--,1274,2.0,1,0,Upper German
lîhen_--,1274,0.0,1,0,Upper German
lîhen_--,1275,1.0,0,0,Central German
lîhen_--,1275,0.0,1,0,Upper German
lîhen_--,1276,1.0,1,0,Upper German
lîhen_--,1300,24.0,1,1,Upper German
lîhen_--,1325,25.0,1,1,Central German
lîhen_--,1325,0.0,1,0,Upper German
lîhen_--,1325,0.0,1,0,Upper German
lîhen_--,1328,3.0,1,0,Upper German
lîhen_--,1341,13.0,1,0,Upper German
lîhen_--,1342,1.0,1,1,Upper German
lîhen_--,1350,8.0,0,0,Central German
lîhen_Ind.Past.Sg.3,1050,0.0,1,1,Upper German
lîhen_Ind.Past.Sg.3,1100,50.0,1,1,Upper German
lîhen_Ind.Past.Sg.3,1125,25.0,1,1,Upper German
lîhen_Ind.Past.Sg.3,1130,5.0,1,1,Upper German
lîhen_Ind.Past.Sg.3,1140,10.0,1,1,Upper German
lîhen_Ind.Past.Sg.3,1140,0.0,1,1,Upper German
lîhen_Ind.Past.Sg.3,1150,10.0,1,1,Upper German
lîhen_Ind.Past.Sg.3,1150,0.0,1,1,Upper German
lîhen_Ind.Past.Sg.3,1150,0.0,1,1,Upper German
lîhen_Ind.Past.Sg.3,1160,10.0,1,1,Central German
lîhen_Ind.Past.Sg.3,1160,0.0,1,1,Upper German
lîhen_Ind.Past.Sg.3,1172,12.0,1,1,Upper German
lîhen_Ind.Past.Sg.3,1200,28.0,1,1,Upper German
lîhen_Ind.Past.Sg.3,1210,10.0,1,1,Upper German
lîhen_Ind.Past.Sg.3,1225,15.0,1,1,Central German
lîhen_Ind.Past.Sg.3,1225,0.0,1,1,Central German
lîhen_Ind.Past.Sg.3,1225,0.0,1,1,Upper German
lîhen_Ind.Past.Sg.3,1225,0.0,1,1,Central German
lîhen_Ind.Past.Sg.3,1240,15.0,1,1,Upper German
lîhen_Ind.Past.Sg.3,1250,10.0,1,1,Central German
lîhen_Ind.Past.Sg.3,1274,24.0,1,1,Upper German
lîhen_Ind.Past.Sg.3,1276,2.0,1,1,Upper German
lîhen_Ind.Past.Sg.3,1340,64.0,1,1,Upper German
lîhen_Ind.Pres.Pl.3,1275,0.0,1,1,Upper German
lîhen_Ind.Pres.Pl.3,1300,25.0,1,1,Upper German
lîhen_Ind.Pres.Pl.3,1328,28.0,1,1,Upper German
lîhen_Ind.Pres.Sg.3,1050,0.0,1,1,Upper German
lîhen_Ind.Pres.Sg.3,1140,90.0,1,1,Upper German
lîhen_Ind.Pres.Sg.3,1140,0.0,1,1,Upper German
lîhen_Ind.Pres.Sg.3,1140,0.0,1,1,Upper German
lîhen_Ind.Pres.Sg.3,1150,10.0,1,1,Upper German
lîhen_Ind.Pres.Sg.3,1150,0.0,1,1,Central German
lîhen_Ind.Pres.Sg.3,1150,0.0,1,1,Upper German
lîhen_Ind.Pres.Sg.3,1150,0.0,1,1,Upper German
lîhen_Ind.Pres.Sg.3,1160,10.0,1,1,Upper German
lîhen_Ind.Pres.Sg.3,1172,12.0,1,1,Upper German
lîhen_Ind.Pres.Sg.3,1172,0.0,1,1,Upper German
lîhen_Ind.Pres.Sg.3,1172,0.0,1,1,Upper German
lîhen_Ind.Pres.Sg.3,1200,28.0,1,1,Upper German
lîhen_Ind.Pres.Sg.3,1200,0.0,1,1,Upper German
lîhen_Ind.Pres.Sg.3,1225,25.0,1,1,Central German
lîhen_Ind.Pres.Sg.3,1225,0.0,1,1,Upper German
lîhen_Ind.Pres.Sg.3,1240,15.0,1,1,Upper German
lîhen_Ind.Pres.Sg.3,1275,35.0,1,1,Upper German
lîhen_Ind.Pres.Sg.3,1276,1.0,1,1,Upper German
lîhen_Ind.Pres.Sg.3,1278,2.0,1,1,Central German
lîhen_Ind.Pres.Sg.3,1300,22.0,1,1,Upper German
lîhen_Ind.Pres.Sg.3,1325,25.0,1,1,Central German
lîhen_Ind.Pres.Sg.3,1328,3.0,1,1,Upper German
lîhen_Sg.2,1140,0.0,1,1,Upper German
lîhen_Sg.2,1150,10.0,1,1,Upper German
lîhen_Sg.2,1150,0.0,1,0,Upper German
lîhen_Sg.2,1150,0.0,1,1,Upper German
lîhen_Sg.2,1150,0.0,1,0,Upper German
lîhen_Sg.2,1150,0.0,1,1,Upper German
lîhen_Sg.2,1150,0.0,1,1,Upper German
lîhen_Sg.2,1150,0.0,1,1,Upper German
lîhen_Sg.2,1150,0.0,1,1,Upper German
lîhen_Sg.2,1172,22.0,1,1,Upper German
lîhen_Sg.2,1172,0.0,1,1,Upper German
lîhen_Sg.2,1175,3.0,1,1,Upper German
lîhen_Sg.2,1200,25.0,1,1,Upper German
lîhen_Sg.2,1225,25.0,1,1,Upper German
lîhen_Sg.2,1225,0.0,1,1,Upper German
lîhen_Sg.2,1225,0.0,1,1,Upper German
lîhen_Sg.2,1225,0.0,1,1,Upper German
lîhen_Sg.2,1225,0.0,1,1,Upper German
lîhen_Sg.2,1225,0.0,1,1,Upper German
lîhen_Sg.2,1225,0.0,1,1,Upper German
lîhen_Sg.2,1275,50.0,1,1,Upper German
lîhen_Sg.2,1275,0.0,1,1,Upper German
lîhen_Sg.2,1278,3.0,1,1,Central German
lîhen_Sg.2,1298,20.0,1,1,Central German
lîhen_Sg.2,1300,2.0,1,1,Upper German
lîhen_Sg.2,1325,25.0,1,1,Upper German
lîhen_Subj.Past.Sg.3,1130,0.0,0,0,Upper German
lîhen_Subj.Past.Sg.3,1200,70.0,0,0,Central German
lîhen_Subj.Past.Sg.3,1250,50.0,0,0,Upper German
lîhen_Subj.Past.Sg.3,1328,78.0,1,0,Upper German
lîhen_Subj.Pres.Sg.3,1140,0.0,1,1,Upper German
lîhen_Subj.Pres.Sg.3,1140,0.0,1,1,Upper German
lîhen_Subj.Pres.Sg.3,1150,10.0,1,1,Upper German
lîhen_Subj.Pres.Sg.3,1150,0.0,1,1,Upper German
lîhen_Subj.Pres.Sg.3,1150,0.0,1,1,Upper German
lîhen_Subj.Pres.Sg.3,1150,0.0,1,1,Upper German
lîhen_Subj.Pres.Sg.3,1150,0.0,1,1,Upper German
lîhen_Subj.Pres.Sg.3,1172,22.0,1,1,Upper German
lîhen_Subj.Pres.Sg.3,1172,0.0,1,1,Upper German
lîhen_Subj.Pres.Sg.3,1172,0.0,1,1,Central German
lîhen_Subj.Pres.Sg.3,1180,8.0,1,1,Upper German
lîhen_Subj.Pres.Sg.3,1200,20.0,1,1,Upper German
lîhen_Subj.Pres.Sg.3,1220,20.0,1,1,Upper German
lîhen_Subj.Pres.Sg.3,1225,5.0,1,1,Upper German
lîhen_Subj.Pres.Sg.3,1225,0.0,1,1,Upper German
lîhen_Subj.Pres.Sg.3,1225,0.0,1,1,Upper German
lîhen_Subj.Pres.Sg.3,1225,0.0,1,1,Central German
lîhen_Subj.Pres.Sg.3,1225,0.0,1,1,Central German
lîhen_Subj.Pres.Sg.3,1250,25.0,1,1,Upper German
lîhen_Subj.Pres.Sg.3,1250,0.0,1,1,Upper German
lîhen_Subj.Pres.Sg.3,1274,24.0,1,1,Upper German
lîhen_Subj.Pres.Sg.3,1278,4.0,1,1,Central German
lîhen_Subj.Pres.Sg.3,1325,47.0,1,1,Upper German
lîhen_Subj.Pres.Sg.3,1325,0.0,1,1,Upper German
rîhen_--,1275,0.0,1,1,Upper German
rîhen_--,1325,50.0,1,1,Upper German
rîsen_*.Past.Pl.3,1150,0.0,1,0,Upper German
rîsen_*.Past.Pl.3,1330,180.0,1,0,Upper German
rîsen_--,1200,0.0,1,1,Upper German
rîsen_--,1225,25.0,1,1,Central German
rîsen_--,1275,50.0,1,1,Upper German
rîsen_--,1325,50.0,1,1,Central German
rîsen_Ind.Pres.Sg.3,1050,0.0,1,1,Upper German
rîsen_Ind.Pres.Sg.3,1050,0.0,1,1,Upper German
rîsen_Ind.Pres.Sg.3,1120,70.0,1,1,Upper German
rîsen_Ind.Pres.Sg.3,1190,70.0,1,1,Upper German
rîsen_Ind.Pres.Sg.3,1350,160.0,1,1,Central German
rîsen_Subj.Pres.Sg.3,1050,0.0,1,1,Upper German
rîsen_Subj.Pres.Sg.3,1150,100.0,1,1,Upper German
rîsen_Subj.Pres.Sg.3,1200,50.0,1,1,Upper German
rîsen_Subj.Pres.Sg.3,1325,125.0,1,1,Upper German
sîhen_--,1150,0.0,1,1,Upper German
sîhen_--,1150,0.0,1,1,Upper German
sîhen_--,1250,100.0,1,1,Upper German
sîhen_Sg.2,1100,0.0,1,0,Central German
sîhen_Sg.2,1150,50.0,1,1,Upper German
sîhen_Sg.2,1190,40.0,1,1,Upper German
vlièhen_*.Past.Pl.3,1050,0.0,1,0,Upper German
vlièhen_*.Past.Pl.3,1080,30.0,1,0,Central German
vlièhen_*.Past.Pl.3,1100,20.0,1,0,Upper German
vlièhen_*.Past.Pl.3,1140,40.0,1,0,Upper German
vlièhen_*.Past.Pl.3,1150,10.0,1,0,Upper German
vlièhen_*.Past.Pl.3,1150,0.0,1,0,Upper German
vlièhen_*.Past.Pl.3,1150,0.0,1,0,Upper German
vlièhen_*.Past.Pl.3,1160,10.0,1,0,Central German
vlièhen_*.Past.Pl.3,1172,12.0,1,0,Upper German
vlièhen_*.Past.Pl.3,1172,0.0,1,0,Upper German
vlièhen_*.Past.Pl.3,1190,18.0,1,0,Upper German
vlièhen_*.Past.Pl.3,1190,0.0,1,0,Upper German
vlièhen_*.Past.Pl.3,1200,10.0,1,0,Upper German
vlièhen_*.Past.Pl.3,1200,0.0,1,0,Upper German
vlièhen_*.Past.Pl.3,1225,25.0,0,0,Upper German
vlièhen_*.Past.Pl.3,1225,0.0,1,0,Upper German
vlièhen_*.Past.Pl.3,1250,25.0,1,0,Upper German
vlièhen_*.Past.Pl.3,1250,0.0,0,0,Upper German
vlièhen_*.Past.Pl.3,1250,0.0,1,0,Upper German
vlièhen_*.Past.Pl.3,1269,19.0,0,0,Central German
vlièhen_*.Past.Pl.3,1274,5.0,0,0,Upper German
vlièhen_*.Past.Pl.3,1274,0.0,0,0,Upper German
vlièhen_*.Past.Pl.3,1325,51.0,1,0,Central German
vlièhen_*.Past.Pl.3,1325,0.0,1,0,Central German
vlièhen_*.Past.Pl.3,1340,15.0,1,0,Upper German
vlièhen_*.Past.Pl.3,1340,0.0,1,0,Upper German
vlièhen_*.Pres.Pl.1,1125,0.0,1,1,Upper German
vlièhen_*.Pres.Pl.1,1125,0.0,1,1,Upper German
vlièhen_*.Pres.Pl.1,1150,25.0,1,1,Upper German
vlièhen_*.Pres.Pl.1,1150,0.0,1,1,Upper German
vlièhen_*.Pres.Pl.1,1150,0.0,1,1,Upper German
vlièhen_*.Pres.Pl.1,1190,40.0,1,1,Upper German
vlièhen_*.Pres.Pl.1,1225,35.0,1,1,Upper German
vlièhen_*.Pres.Pl.1,1225,0.0,1,1,Central German
vlièhen_*.Pres.Pl.1,1225,0.0,1,1,Upper German
vlièhen_*.Pres.Pl.1,1330,105.0,1,1,Upper German
vlièhen_*.Pres.Pl.2,1172,0.0,1,1,Upper German
vlièhen_*.Pres.Pl.2,1180,8.0,1,1,Upper German
vlièhen_*.Pres.Pl.2,1200,20.0,1,1,Central German
vlièhen_*.Pres.Pl.2,1250,50.0,1,1,Upper German
vlièhen_*.Pres.Pl.3,1150,0.0,1,1,Central German
vlièhen_*.Pres.Pl.3,1150,0.0,1,1,Upper German
vlièhen_*.Pres.Pl.3,1160,10.0,1,1,Upper German
vlièhen_*.Pres.Pl.3,1225,65.0,1,1,Central German
vlièhen_*.Pres.Pl.3,1250,25.0,1,1,Upper German
vlièhen_*.Pres.Pl.3,1250,0.0,1,1,Upper German
vlièhen_*.Pres.Pl.3,1300,50.0,1,1,Upper German
vlièhen_*.Pres.Sg.1,1150,0.0,0,1,Upper German
vlièhen_*.Pres.Sg.1,1300,150.0,1,1,Upper German
vlièhen_*.Pres.Sg.1,1325,25.0,1,1,Central German
vlièhen_*.Pres.Sg.2,1225,0.0,0,1,Central German
vlièhen_*.Pres.Sg.2,1250,25.0,1,1,Central German
vlièhen_--,1050,0.0,1,1,Upper German
vlièhen_--,1120,70.0,1,1,Upper German
vlièhen_--,1127,7.0,1,1,Upper German
vlièhen_--,1130,3.0,1,1,Upper German
vlièhen_--,1140,10.0,0,1,Upper German
vlièhen_--,1140,0.0,1,1,Central German
vlièhen_--,1140,0.0,1,1,Upper German
vlièhen_--,1140,0.0,1,1,Central German
vlièhen_--,1140,0.0,1,1,Upper German
vlièhen_--,1140,0.0,1,1,Upper German
vlièhen_--,1150,10.0,1,1,Upper German
vlièhen_--,1150,0.0,1,1,Upper German
vlièhen_--,1150,0.0,0,1,Central German
vlièhen_--,1150,0.0,1,1,Central German
vlièhen_--,1150,0.0,1,1,Upper German
vlièhen_--,1150,0.0,1,0,Upper German
vlièhen_--,1150,0.0,1,1,Upper German
vlièhen_--,1150,0.0,1,1,Upper German
vlièhen_--,1160,10.0,1,1,Upper German
vlièhen_--,1172,12.0,1,1,Upper German
vlièhen_--,1172,0.0,1,1,Upper German
vlièhen_--,1172,0.0,1,1,Upper German
vlièhen_--,1175,3.0,1,1,Upper German
vlièhen_--,1180,5.0,1,1,Upper German
vlièhen_--,1190,10.0,1,0,Upper German
vlièhen_--,1190,0.0,1,1,Upper German
vlièhen_--,1190,0.0,1,1,Upper German
vlièhen_--,1200,10.0,1,1,Upper German
vlièhen_--,1200,0.0,1,1,Upper German
vlièhen_--,1220,20.0,1,1,Upper German
vlièhen_--,1225,5.0,1,1,Upper German
vlièhen_--,1225,0.0,0,1,Upper German
vlièhen_--,1225,0.0,1,1,Central German
vlièhen_--,1225,0.0,1,1,Upper German
vlièhen_--,1225,0.0,0,1,Central German
vlièhen_--,1225,0.0,1,1,Upper German
vlièhen_--,1225,0.0,1,1,Upper German
vlièhen_--,1225,0.0,1,1,Upper German
vlièhen_--,1225,0.0,1,1,Central German
vlièhen_--,1225,0.0,1,1,Upper German
vlièhen_--,1225,0.0,1,1,Central German
vlièhen_--,1250,25.0,0,1,Central German
vlièhen_--,1250,0.0,1,1,Upper German
vlièhen_--,1250,0.0,1,1,Central German
vlièhen_--,1250,0.0,1,1,Upper German
vlièhen_--,1250,0.0,1,1,Upper German
vlièhen_--,1270,20.0,1,0,Central German
vlièhen_--,1272,2.0,1,1,Upper German
vlièhen_--,1272,0.0,1,1,Upper German
vlièhen_--,1274,2.0,1,1,Upper German
vlièhen_--,1275,1.0,1,1,Upper German
vlièhen_--,1275,0.0,1,1,Central German
vlièhen_--,1276,1.0,1,0,Upper German
vlièhen_--,1278,2.0,1,1,Central German
vlièhen_--,1280,2.0,1,1,Upper German
vlièhen_--,1285,5.0,0,1,Upper German
vlièhen_--,1295,10.0,0,0,Central German
vlièhen_--,1300,5.0,1,1,Upper German
vlièhen_--,1301,1.0,1,1,Upper German
vlièhen_--,1325,24.0,1,1,Central German
vlièhen_--,1328,3.0,1,0,Upper German
vlièhen_--,1330,2.0,1,1,Upper German
vlièhen_--,1336,6.0,1,1,Upper German
vlièhen_--,1350,14.0,1,0,Central German
vlièhen_Ind.Past.Pl.3,1140,0.0,0,0,Upper German
vlièhen_Ind.Past.Pl.3,1140,0.0,0,0,Upper German
vlièhen_Ind.Past.Pl.3,1301,161.0,1,0,Upper German
vlièhen_Ind.Past.Pl.3,1325,24.0,0,0,Upper German
vlièhen_Ind.Past.Sg.1,1150,0.0,1,1,Upper German
vlièhen_Ind.Past.Sg.1,1190,40.0,1,1,Upper German
vlièhen_Ind.Past.Sg.1,1190,0.0,1,1,Upper German
vlièhen_Ind.Past.Sg.1,1225,35.0,1,1,Upper German
vlièhen_Ind.Past.Sg.2,1150,0.0,1,0,Central German
vlièhen_Ind.Past.Sg.2,1175,25.0,0,0,Upper German
vlièhen_Ind.Past.Sg.2,1250,75.0,0,0,Upper German
vlièhen_Ind.Past.Sg.2,1272,22.0,0,0,Upper German
vlièhen_Ind.Past.Sg.3,1050,0.0,1,1,Upper German
vlièhen_Ind.Past.Sg.3,1050,0.0,1,1,Upper German
vlièhen_Ind.Past.Sg.3,1063,13.0,1,1,Central German
vlièhen_Ind.Past.Sg.3,1130,67.0,1,1,Upper German
vlièhen_Ind.Past.Sg.3,1140,10.0,1,1,Upper German
vlièhen_Ind.Past.Sg.3,1140,0.0,1,1,Upper German
vlièhen_Ind.Past.Sg.3,1140,0.0,1,1,Upper German
vlièhen_Ind.Past.Sg.3,1140,0.0,1,1,Upper German
vlièhen_Ind.Past.Sg.3,1150,10.0,1,1,Upper German
vlièhen_Ind.Past.Sg.3,1150,0.0,1,0,Central German
vlièhen_Ind.Past.Sg.3,1150,0.0,1,1,Upper German
vlièhen_Ind.Past.Sg.3,1160,10.0,1,1,Central German
vlièhen_Ind.Past.Sg.3,1160,0.0,1,1,Upper German
vlièhen_Ind.Past.Sg.3,1172,12.0,1,1,Upper German
vlièhen_Ind.Past.Sg.3,1172,0.0,1,1,Upper German
vlièhen_Ind.Past.Sg.3,1172,0.0,1,1,Upper German
vlièhen_Ind.Past.Sg.3,1190,18.0,1,1,Upper German
vlièhen_Ind.Past.Sg.3,1190,0.0,1,1,Upper German
vlièhen_Ind.Past.Sg.3,1190,0.0,1,1,Upper German
vlièhen_Ind.Past.Sg.3,1200,10.0,1,1,Upper German
vlièhen_Ind.Past.Sg.3,1200,0.0,1,1,Upper German
vlièhen_Ind.Past.Sg.3,1210,10.0,1,1,Upper German
vlièhen_Ind.Past.Sg.3,1210,0.0,1,1,Upper German
vlièhen_Ind.Past.Sg.3,1225,15.0,1,1,Central German
vlièhen_Ind.Past.Sg.3,1225,0.0,1,1,Central German
vlièhen_Ind.Past.Sg.3,1225,0.0,1,1,Upper German
vlièhen_Ind.Past.Sg.3,1225,0.0,1,1,Upper German
vlièhen_Ind.Past.Sg.3,1225,0.0,1,1,Central German
vlièhen_Ind.Past.Sg.3,1225,0.0,1,1,Central German
vlièhen_Ind.Past.Sg.3,1240,15.0,1,1,Upper German
vlièhen_Ind.Past.Sg.3,1250,10.0,1,1,Central German
vlièhen_Ind.Past.Sg.3,1250,0.0,1,1,Upper German
vlièhen_Ind.Past.Sg.3,1250,0.0,1,1,Upper German
vlièhen_Ind.Past.Sg.3,1250,0.0,1,1,Upper German
vlièhen_Ind.Past.Sg.3,1250,0.0,1,1,Central German
vlièhen_Ind.Past.Sg.3,1274,24.0,1,1,Upper German
vlièhen_Ind.Past.Sg.3,1274,0.0,1,1,Upper German
vlièhen_Ind.Past.Sg.3,1285,11.0,1,1,Upper German
vlièhen_Ind.Past.Sg.3,1293,8.0,1,1,Upper German
vlièhen_Ind.Past.Sg.3,1295,2.0,1,0,Central German
vlièhen_Ind.Past.Sg.3,1300,5.0,1,1,Upper German
vlièhen_Ind.Past.Sg.3,1300,0.0,1,1,Upper German
vlièhen_Ind.Past.Sg.3,1325,25.0,1,1,Upper German
vlièhen_Ind.Past.Sg.3,1325,0.0,1,1,Upper German
vlièhen_Ind.Past.Sg.3,1325,0.0,1,1,Central German
vlièhen_Ind.Past.Sg.3,1325,0.0,1,1,Upper German
vlièhen_Ind.Past.Sg.3,1336,11.0,1,1,Upper German
vlièhen_Ind.Past.Sg.3,1340,4.0,1,1,Upper German
vlièhen_Ind.Past.Sg.3,1347,7.0,1,1,Upper German
vlièhen_Ind.Pres.Pl.3,1120,0.0,1,1,Upper German
vlièhen_Ind.Pres.Pl.3,1125,5.0,1,1,Upper German
vlièhen_Ind.Pres.Pl.3,1150,25.0,1,1,Central German
vlièhen_Ind.Pres.Pl.3,1150,0.0,1,1,Upper German
vlièhen_Ind.Pres.Pl.3,1150,0.0,1,1,Upper German
vlièhen_Ind.Pres.Pl.3,1160,10.0,1,1,Upper German
vlièhen_Ind.Pres.Pl.3,1172,12.0,1,1,Upper German
vlièhen_Ind.Pres.Pl.3,1180,8.0,1,1,Upper German
vlièhen_Ind.Pres.Pl.3,1190,10.0,1,1,Upper German
vlièhen_Ind.Pres.Pl.3,1200,10.0,0,1,Upper German
vlièhen_Ind.Pres.Pl.3,1225,25.0,0,1,Upper German
vlièhen_Ind.Pres.Pl.3,1225,0.0,1,1,Central German
vlièhen_Ind.Pres.Pl.3,1225,0.0,1,1,Upper German
vlièhen_Ind.Pres.Pl.3,1250,25.0,1,1,Upper German
vlièhen_Ind.Pres.Pl.3,1272,22.0,1,1,Upper German
vlièhen_Ind.Pres.Pl.3,1325,53.0,1,1,Upper German
vlièhen_Ind.Pres.Sg.1,1050,0.0,1,1,Upper German
vlièhen_Ind.Pres.Sg.1,1050,0.0,1,1,Upper German
vlièhen_Ind.Pres.Sg.1,1150,100.0,1,1,Upper German
vlièhen_Ind.Pres.Sg.1,1175,25.0,1,1,Upper German
vlièhen_Ind.Pres.Sg.1,1190,15.0,0,1,Central German
vlièhen_Ind.Pres.Sg.1,1278,88.0,0,1,Central German
vlièhen_Ind.Pres.Sg.2,1160,0.0,1,1,Upper German
vlièhen_Ind.Pres.Sg.2,1172,12.0,1,1,Upper German
vlièhen_Ind.Pres.Sg.2,1225,53.0,1,1,Upper German
vlièhen_Ind.Pres.Sg.2,1225,0.0,1,1,Upper German
vlièhen_Ind.Pres.Sg.2,1250,25.0,1,1,Central German
vlièhen_Ind.Pres.Sg.2,1250,0.0,1,1,Upper German
vlièhen_Ind.Pres.Sg.2,1278,28.0,1,1,Central German
vlièhen_Ind.Pres.Sg.3,1063,0.0,1,1,Central German
vlièhen_Ind.Pres.Sg.3,1070,7.0,1,1,Upper German
vlièhen_Ind.Pres.Sg.3,1120,50.0,1,1,Upper German
vlièhen_Ind.Pres.Sg.3,1125,5.0,1,1,Upper German
vlièhen_Ind.Pres.Sg.3,1130,5.0,1,1,Upper German
vlièhen_Ind.Pres.Sg.3,1140,10.0,1,1,Upper German
vlièhen_Ind.Pres.Sg.3,1140,0.0,1,1,Upper German
vlièhen_Ind.Pres.Sg.3,1150,10.0,1,1,Central German
vlièhen_Ind.Pres.Sg.3,1150,0.0,1,1,Upper German
vlièhen_Ind.Pres.Sg.3,1150,0.0,1,1,Upper German
vlièhen_Ind.Pres.Sg.3,1172,22.0,1,1,Upper German
vlièhen_Ind.Pres.Sg.3,1172,0.0,1,1,Upper German
vlièhen_Ind.Pres.Sg.3,1172,0.0,1,1,Upper German
vlièhen_Ind.Pres.Sg.3,1180,8.0,1,1,Upper German
vlièhen_Ind.Pres.Sg.3,1190,10.0,1,1,Upper German
vlièhen_Ind.Pres.Sg.3,1225,35.0,1,1,Central German
vlièhen_Ind.Pres.Sg.3,1225,0.0,1,1,Central German
vlièhen_Ind.Pres.Sg.3,1225,0.0,1,1,Upper German
vlièhen_Ind.Pres.Sg.3,1225,0.0,1,1,Central German
vlièhen_Ind.Pres.Sg.3,1225,0.0,1,1,Upper German
vlièhen_Ind.Pres.Sg.3,1225,0.0,1,1,Upper German
vlièhen_Ind.Pres.Sg.3,1225,0.0,1,1,Upper German
vlièhen_Ind.Pres.Sg.3,1225,0.0,1,1,Central German
vlièhen_Ind.Pres.Sg.3,1225,0.0,1,1,Upper German
vlièhen_Ind.Pres.Sg.3,1250,25.0,1,1,Central German
vlièhen_Ind.Pres.Sg.3,1250,0.0,0,1,Upper German
vlièhen_Ind.Pres.Sg.3,1250,0.0,1,1,Upper German
vlièhen_Ind.Pres.Sg.3,1250,0.0,1,1,Upper German
vlièhen_Ind.Pres.Sg.3,1272,22.0,1,1,Upper German
vlièhen_Ind.Pres.Sg.3,1275,3.0,1,1,Central German
vlièhen_Ind.Pres.Sg.3,1275,0.0,1,1,Upper German
vlièhen_Ind.Pres.Sg.3,1300,25.0,1,1,Upper German
vlièhen_Ind.Pres.Sg.3,1300,0.0,1,1,Upper German
vlièhen_Ind.Pres.Sg.3,1301,1.0,1,1,Upper German
vlièhen_Ind.Pres.Sg.3,1350,49.0,1,1,Central German
vlièhen_Pl.2,1150,0.0,1,1,Upper German
