form,norm,lemma,inflClass,infl,date,id,lemma_count,lemma_freq_per_1000,form_count,form_freq_per_1000,corpus,lemma_id,variety,principal_part
ſpricht,ſpricht,sprechen,St,3.Sg.Präs.Ind,1384.0,t10071,8120,30.94476816194937,2138,8.147772700769428,ENHG,27,Upper German,1
geſaget,geſaget,sagen,St|Sw|Unr,past_participle,1384.0,t10177,5924,22.575961402880303,131,0.4992320971940107,ENHG,168,Upper German,4
ſtuele,ſtuele,stehlen,St,3.Sg.Prät.Konj,1384.0,t10242,113,0.4306353204803299,2,0.0076218640792978,ENHG,197,Upper German,3
geſaget,geſaget,sagen,St|Sw|Unr,past_participle,1384.0,t10262,5924,22.575961402880303,131,0.4992320971940107,ENHG,168,Upper German,4
komen,komen,kommen,St|Sw|Unr,past_participle,1384.0,t10290,7651,29.15744103535402,977,3.723280602737012,ENHG,3,Upper German,4
pi͗tten,pi͗tten,bitten,St|Sw|Unr,infinitive,1384.0,t10302,1532,5.838347884742172,1,0.0038109320396489,ENHG,67,Upper German,1
pi͗tten,pi͗tten,bitten,St|Sw|Unr,infinitive,1384.0,t10302,1532,5.838347884742172,1,0.0038109320396489,ENHG,67,Upper German,1
geſaget,geſaget,sagen,St|Sw|Unr,past_participle,1384.0,t10314,5924,22.575961402880303,131,0.4992320971940107,ENHG,168,Upper German,4
horen,horen,hören,St|Sw,infinitive,1384.0,t10324,1672,6.371878370293023,101,0.3849041360045426,ENHG,133,Upper German,1
vˢloren,vˢloren,verlieren,St|Sw|Unr,past_participle,1384.0,t10378,584,2.225584311154979,15,0.057163980594734,ENHG,214,Upper German,4
ſten,ſten,stehen,St|Unr,infinitive,1384.0,t10463,2583,9.843637458413204,117,0.4458790486389256,ENHG,9,Upper German,1
ſten,ſten,stehen,St|Unr,infinitive,1384.0,t10484,2583,9.843637458413204,117,0.4458790486389256,ENHG,9,Upper German,1
leyden,leyden,leiden,St|Sw,infinitive,1384.0,t10498,936,3.567032389111405,132,0.5030430292336596,ENHG,93,Upper German,1
vordern,vordern,fordern,St|Sw,infinitive,1384.0,t10544,191,0.727888019572947,41,0.1562482136256064,ENHG,107,Upper German,1
geuangen,geuangen,anfangen,St|Sw,past_participle,1384.0,t10594,185,0.7050224273350534,26,0.0990842330308723,ENHG,19,Upper German,4
ſtet,ſtet,stehen,Unr,3.Sg.Präs.Ind,1384.0,t10614,2583,9.843637458413204,464,1.7682724663971068,ENHG,9,Upper German,1
ſprichet,ſprichet,sprechen,St,3.Sg.Präs.Ind,1384.0,t10689,8120,30.94476816194937,238,0.907001825436447,ENHG,27,Upper German,1
ſprach,ſprach,sprechen,St,3.Sg.Prät.Ind,1384.0,t10766,8120,30.94476816194937,2851,10.86496724503912,ENHG,27,Upper German,2
lyde,lyde,leiden,St,1.Sg.Präs.Ind,1384.0,t10817,936,3.567032389111405,7,0.0266765242775425,ENHG,93,Upper German,1
floch,floch,fliehen,St,3.Sg.Prät.Ind,1384.0,t10826,256,0.9755986021501278,31,0.118138893229117,ENHG,83,Upper German,2
begangen,begangen,begehen,St|Unr,past_participle,1384.0,t10847,248,0.9451111458329364,68,0.2591433786961277,ENHG,1,Upper German,4
czi͗ehen,czi͗ehen,ziehen,St|Sw|Unr,infinitive,1384.0,t10873,1321,5.034241224376246,1,0.0038109320396489,ENHG,17,Upper German,1
ſtet,ſtet,stehen,Unr,3.Sg.Präs.Ind,1384.0,t10918,2583,9.843637458413204,464,1.7682724663971068,ENHG,9,Upper German,1
get,get,gehen,Unr,3.Sg.Präs.Ind,1384.0,t10953,4922,18.757407499152063,347,1.322393417758181,ENHG,1,Upper German,1
geſaget,geſaget,sagen,St|Sw|Unr,past_participle,1384.0,t10962,5924,22.575961402880303,131,0.4992320971940107,ENHG,168,Upper German,4
gemachet,gemachet,machen,St|Sw|Unr,past_participle,1384.0,t10987,5042,19.21471934390994,128,0.4877993010750639,ENHG,145,Upper German,4
geſaget,geſaget,sagen,St|Sw|Unr,past_participle,1384.0,t10994,5924,22.575961402880303,131,0.4992320971940107,ENHG,168,Upper German,4
wizzen,wizzen,wissen,St|Sw|Unr,infinitive,1384.0,t10999,2994,11.409930526708916,33,0.1257607573084149,ENHG,221,Upper German,1
geleſen,geleſen,lesen,St|Sw|Unr,past_participle,1384.0,t11011,948,3.612763573587192,129,0.4916102331147128,ENHG,144,Upper German,4
verſtandē,verſtandē,verstehen,St|Unr,past_participle,1384.0,t11022,870,3.315510874494575,23,0.0876514369119255,ENHG,9,Upper German,4
gemachet,gemachet,machen,St|Sw|Unr,past_participle,1384.0,t11044,5042,19.21471934390994,128,0.4877993010750639,ENHG,145,Upper German,4
geleſen,geleſen,lesen,St|Sw|Unr,past_participle,1384.0,t11063,948,3.612763573587192,129,0.4916102331147128,ENHG,144,Upper German,4
geſeczet,geſeczet,setzen,St|Sw|Unr,past_participle,1384.0,t11084,1699,6.474773535363544,40,0.1524372815859574,ENHG,190,Upper German,4
geleſen,geleſen,lesen,St|Sw|Unr,past_participle,1384.0,t11094,948,3.612763573587192,129,0.4916102331147128,ENHG,144,Upper German,4
wizzen,wizzen,wissen,St|Sw|Unr,infinitive,1384.0,t11139,2994,11.409930526708916,33,0.1257607573084149,ENHG,221,Upper German,1
funden,funden,finden,St|Sw|Unr,past_participle,1384.0,t11148,2689,10.24759625461599,253,0.9641658060311812,ENHG,38,Upper German,4
geſprochen,geſprochen,sprechen,St,past_participle,1384.0,t11192,8120,30.94476816194937,210,0.8002957283262768,ENHG,27,Upper German,4
geleſen,geleſen,lesen,St|Sw|Unr,past_participle,1384.0,t11208,948,3.612763573587192,129,0.4916102331147128,ENHG,144,Upper German,4
geleſen,geleſen,lesen,St|Sw|Unr,past_participle,1384.0,t11233,948,3.612763573587192,129,0.4916102331147128,ENHG,144,Upper German,4
geſt,geſt,gehen,Unr,2.Sg.Präs.Ind,1384.0,t11236,4922,18.757407499152063,54,0.2057903301410426,ENHG,1,Upper German,1
geſprochen,geſprochen,sprechen,St,past_participle,1384.0,t11256,8120,30.94476816194937,210,0.8002957283262768,ENHG,27,Upper German,4
legen,legen,legen,St|Sw|Unr,infinitive,1384.0,t11265,1055,4.020533301829628,311,1.1851998643308197,ENHG,142,Upper German,1
ge=,geleſen,lesen,St|Sw|Unr,past_participle,1384.0,t11274,948,3.612763573587192,129,0.4916102331147128,ENHG,144,Upper German,4
machen,machen,machen,St|Sw|Unr,infinitive,1384.0,t11282,5042,19.21471934390994,1318,5.0228084282572985,ENHG,145,Upper German,1
ſeczen,ſeczen,setzen,St|Sw|Unr,infinitive,1384.0,t11308,1699,6.474773535363544,49,0.1867356699427979,ENHG,190,Upper German,1
geſprochen,geſprochen,sprechen,St,past_participle,1384.0,t11332,8120,30.94476816194937,210,0.8002957283262768,ENHG,27,Upper German,4
gemachet,gemachet,machen,St|Sw|Unr,past_participle,1384.0,t11335,5042,19.21471934390994,128,0.4877993010750639,ENHG,145,Upper German,4
ge=,geſprochen,sprechen,St,past_participle,1384.0,t11350,8120,30.94476816194937,210,0.8002957283262768,ENHG,27,Upper German,4
machen,machen,machen,St|Sw|Unr,infinitive,1384.0,t11379,5042,19.21471934390994,1318,5.0228084282572985,ENHG,145,Upper German,1
geſagt,geſagt,sagen,St|Sw|Unr,past_participle,1384.0,t11402,5924,22.575961402880303,603,2.297992019908309,ENHG,168,Upper German,4
phligt,phligt,pflegen,St,3.Sg.Präs.Ind,1384.0,t11507,377,1.4367213789476492,6,0.0228655922378936,ENHG,155,Upper German,1
geſaget,geſaget,sagen,St|Sw|Unr,past_participle,1384.0,t11534,5924,22.575961402880303,131,0.4992320971940107,ENHG,168,Upper German,4
geleſen,geleſen,lesen,St|Sw|Unr,past_participle,1384.0,t11564,948,3.612763573587192,129,0.4916102331147128,ENHG,144,Upper German,4
geſeczet,geſeczet,setzen,St|Sw|Unr,past_participle,1384.0,t11630,1699,6.474773535363544,40,0.1524372815859574,ENHG,190,Upper German,4
geben,geben,geben,St|Unr,infinitive,1384.0,t11640,6017,22.930378082567653,2282,8.696546914478875,ENHG,21,Upper German,1
ſprachen,ſprachen,sprechen,St,3.Pl.Prät.Ind,1384.0,t11676,8120,30.94476816194937,195,0.7431317477315427,ENHG,27,Upper German,3
genennet,genennet,nennen,St|Sw|Unr,past_participle,1384.0,t11705,2245,8.555542429011863,131,0.4992320971940107,ENHG,153,Upper German,4
gemacht,gemacht,machen,St|Sw|Unr,past_participle,1384.0,t11715,5042,19.21471934390994,1228,4.679824544688895,ENHG,145,Upper German,4
geſagt,geſagt,sagen,St|Sw|Unr,past_participle,1384.0,t11732,5924,22.575961402880303,603,2.297992019908309,ENHG,168,Upper German,4
geſeczet,geſeczet,setzen,St|Sw|Unr,past_participle,1384.0,t11748,1699,6.474773535363544,40,0.1524372815859574,ENHG,190,Upper German,4
geſeczet,geſeczet,setzen,St|Sw|Unr,past_participle,1384.0,t11767,1699,6.474773535363544,40,0.1524372815859574,ENHG,190,Upper German,4
gemachet,gemachet,machen,St|Sw|Unr,past_participle,1384.0,t11778,5042,19.21471934390994,128,0.4877993010750639,ENHG,145,Upper German,4
geleſen,geleſen,lesen,St|Sw|Unr,past_participle,1384.0,t11795,948,3.612763573587192,129,0.4916102331147128,ENHG,144,Upper German,4
ſcheren,ſcheren,schreien,St,3.Sg.Prät.Ind,1384.0,t11931,147,0.5602070098283937,3,0.0114327961189468,ENHG,179,Upper German,2
genen=,genennet,nennen,St|Sw|Unr,past_participle,1384.0,t12018,2245,8.555542429011863,131,0.4992320971940107,ENHG,153,Upper German,4
pringen,pringen,bringen,St|Sw|Unr,infinitive,1384.0,t12057,2168,8.262100661958895,43,0.1638700777049043,ENHG,73,Upper German,1
pringen,pringen,bringen,St|Sw|Unr,infinitive,1384.0,t12057,2168,8.262100661958895,43,0.1638700777049043,ENHG,73,Upper German,1
ge=,gedenkchen,gedenken,St|Sw|Unr,infinitive,1384.0,t12064,617,2.3513450684633943,5,0.0190546601982446,ENHG,74,Upper German,1
geben,geben,zugeben,St,infinitive,1384.0,t12124,91,0.3467948156080532,2282,8.696546914478875,ENHG,21,Upper German,1
neme,neme,nehmen,St|Sw,infinitive,1384.0,t12142,3364,12.819975381379024,192,0.7316989516125959,ENHG,47,Upper German,1
ver,verſten,verstehen,St,1.Sg.Präs.Ind,1384.0,t12152,870,3.315510874494575,67,0.2553324466564787,ENHG,9,Upper German,1
ſprichet,ſprichet,sprechen,St,3.Sg.Präs.Ind,1384.0,t12159,8120,30.94476816194937,238,0.907001825436447,ENHG,27,Upper German,1
gemacht,gemacht,machen,St|Sw|Unr,past_participle,1384.0,t12167,5042,19.21471934390994,1228,4.679824544688895,ENHG,145,Upper German,4
geben,geben,geben,St|Unr,infinitive,1384.0,t12178,6017,22.930378082567653,2282,8.696546914478875,ENHG,21,Upper German,1
ſeczen,ſeczen,setzen,St|Sw|Unr,infinitive,1384.0,t12197,1699,6.474773535363544,49,0.1867356699427979,ENHG,190,Upper German,1
nemen,nemen,nehmen,St|Sw,infinitive,1384.0,t12204,3364,12.819975381379024,837,3.1897501171861604,ENHG,47,Upper German,1
ſprichet,ſprichet,sprechen,St,3.Sg.Präs.Ind,1384.0,t12214,8120,30.94476816194937,238,0.907001825436447,ENHG,27,Upper German,1
geſprochen,geſprochen,sprechen,St,past_participle,1384.0,t12257,8120,30.94476816194937,210,0.8002957283262768,ENHG,27,Upper German,4
ſprichet,ſprichet,sprechen,St,3.Sg.Präs.Ind,1384.0,t12285,8120,30.94476816194937,238,0.907001825436447,ENHG,27,Upper German,1
ſeczen,ſeczen,setzen,St|Sw|Unr,infinitive,1384.0,t12306,1699,6.474773535363544,49,0.1867356699427979,ENHG,190,Upper German,1
verpergen,verpergen,verbergen,St,infinitive,1384.0,t12321,127,0.483988369035415,7,0.0266765242775425,ENHG,49,Upper German,1
genennet,genennet,nennen,St|Sw|Unr,past_participle,1384.0,t12349,2245,8.555542429011863,131,0.4992320971940107,ENHG,153,Upper German,4
genē=,genēnet,nennen,St|Sw|Unr,past_participle,1384.0,t12354,2245,8.555542429011863,10,0.0381093203964893,ENHG,153,Upper German,4
ſehen,ſehen,sehen,St|Sw|Unr,infinitive,1384.0,t12446,3059,11.657641109286097,928,3.5365449327942136,ENHG,22,Upper German,1
geſehen,geſehen,sehen,St|Sw|Unr,past_participle,1384.0,t12465,3059,11.657641109286097,685,2.610488447159522,ENHG,22,Upper German,4
erſcheinen,erſcheinen,erscheinen,St|Sw,infinitive,1384.0,t12491,311,1.1851998643308197,78,0.2972526990926171,ENHG,95,Upper German,1
erſcheinen,erſcheinen,erscheinen,St|Sw,infinitive,1384.0,t12509,311,1.1851998643308197,78,0.2972526990926171,ENHG,95,Upper German,1
li=,ligen,liegen,St|Sw|Unr,infinitive,1384.0,t12528,2283,8.700357846518523,279,1.0632500390620534,ENHG,25,Upper German,1
Lazzen,Lazzen,lassen,St|Unr,infinitive,1384.0,t12540,3635,13.852737964123886,1,0.0038109320396489,ENHG,4,Upper German,1
ligen,ligen,liegen,St|Sw|Unr,infinitive,1384.0,t12551,2283,8.700357846518523,279,1.0632500390620534,ENHG,25,Upper German,1
begreiffen,begreiffen,begreifen,St|Sw,infinitive,1384.0,t12612,375,1.4290995148683514,65,0.2477105825771808,ENHG,23,Upper German,1
ge,geſaget,sagen,St|Sw|Unr,past_participle,1384.0,t12633,5924,22.575961402880303,131,0.4992320971940107,ENHG,168,Upper German,4
traget,traget,tragen,St,3.Pl.Präs.Ind,1384.0,t12661,1310,4.992320971940107,10,0.0381093203964893,ENHG,11,Upper German,1
traget,traget,tragen,St,3.Pl.Präs.Ind,1384.0,t12661,1310,4.992320971940107,10,0.0381093203964893,ENHG,11,Upper German,1
winde,winde,finden,St,1.Sg.Präs.Ind,1384.0,t12664,2689,10.24759625461599,22,0.0838405048722766,ENHG,38,Upper German,1
verſtanden,verſtanden,verstehen,St|Unr,past_participle,1384.0,t12675,870,3.315510874494575,179,0.6821568350971596,ENHG,9,Upper German,4
geſaget,geſaget,sagen,St|Sw|Unr,past_participle,1384.0,t12677,5924,22.575961402880303,131,0.4992320971940107,ENHG,168,Upper German,4
erle=,erleſchen,erlöschen,St|Sw,infinitive,1384.0,t12762,31,0.118138893229117,4,0.0152437281585957,ENHG,94,Upper German,1
begen,begen,begehen,Unr,3.Sg.Präs.Konj,1384.0,t12801,248,0.9451111458329364,10,0.0381093203964893,ENHG,1,Upper German,1
ſprichet,ſprichet,sprechen,St,3.Sg.Präs.Ind,1384.0,t12810,8120,30.94476816194937,238,0.907001825436447,ENHG,27,Upper German,1
geſprochen,geſprochen,sprechen,St,past_participle,1384.0,t12853,8120,30.94476816194937,210,0.8002957283262768,ENHG,27,Upper German,4
verſten,verſten,verstehen,St,1.Sg.Präs.Ind,1384.0,t12878,870,3.315510874494575,67,0.2553324466564787,ENHG,9,Upper German,1
geboren,geboren,gebären,St|Sw,past_participle,1384.0,t12935,948,3.612763573587192,187,0.7126442914143513,ENHG,110,Upper German,4
komen,komen,kommen,St|Sw|Unr,past_participle,1384.0,t12939,7651,29.15744103535402,977,3.723280602737012,ENHG,3,Upper German,4
ſprichet,ſprichet,sprechen,St,3.Sg.Präs.Ind,1384.0,t12960,8120,30.94476816194937,238,0.907001825436447,ENHG,27,Upper German,1
erſcheinen,erſcheinen,erscheinen,St|Sw,infinitive,1384.0,t13025,311,1.1851998643308197,78,0.2972526990926171,ENHG,95,Upper German,1
weiz,weiz,wissen,Unr,1.Sg.Präs.Ind,1384.0,t13032,2994,11.409930526708916,16,0.0609749126343829,ENHG,221,Upper German,1
gat,gat,gehen,Unr,3.Sg.Präs.Ind,1384.0,t13058,4922,18.757407499152063,342,1.3033387575599364,ENHG,1,Upper German,1
ſprach,ſprach,sprechen,St,3.Sg.Prät.Ind,1384.0,t13071,8120,30.94476816194937,2851,10.86496724503912,ENHG,27,Upper German,2
geſaget,geſaget,sagen,St|Sw|Unr,past_participle,1384.0,t13141,5924,22.575961402880303,131,0.4992320971940107,ENHG,168,Upper German,4
geſaget,geſaget,sagen,St|Sw|Unr,past_participle,1384.0,t13164,5924,22.575961402880303,131,0.4992320971940107,ENHG,168,Upper German,4
var,var,fahren,St,3.Sg.Präs.Konj,1384.0,t13210,855,3.258346893899841,44,0.1676810097445532,ENHG,89,Upper German,1
geweiſet,geweiſet,weisen,St|Sw|Unr,past_participle,1384.0,t13239,149,0.5678288739076915,5,0.0190546601982446,ENHG,33,Upper German,4
geſeczet,geſeczet,setzen,St|Sw|Unr,past_participle,1384.0,t13250,1699,6.474773535363544,40,0.1524372815859574,ENHG,190,Upper German,4
geſe,geſehen,sehen,St|Sw|Unr,past_participle,1384.0,t13255,3059,11.657641109286097,685,2.610488447159522,ENHG,22,Upper German,4
verſtanden,verſtanden,verstehen,St|Unr,past_participle,1384.0,t13265,870,3.315510874494575,179,0.6821568350971596,ENHG,9,Upper German,4
geleſen,geleſen,lesen,St|Sw|Unr,past_participle,1384.0,t13305,948,3.612763573587192,129,0.4916102331147128,ENHG,144,Upper German,4
ſprechent,ſprechent,sprechen,St,3.Pl.Präs.Ind,1384.0,t13409,8120,30.94476816194937,108,0.4115806602820852,ENHG,27,Upper German,1
geit,geit,geben,St,3.Sg.Präs.Ind,1384.0,t13503,6017,22.930378082567653,122,0.4649337088371703,ENHG,21,Upper German,1
ſehent,ſehent,ansehen,St,3.Pl.Präs.Ind,1384.0,t13513,729,2.778169456904075,55,0.2096012621806915,ENHG,22,Upper German,1
ſehent,ſehent,sehen,St,3.Pl.Präs.Ind,1384.0,t13519,3059,11.657641109286097,55,0.2096012621806915,ENHG,22,Upper German,1
leſent,leſent,lesen,St,3.Pl.Präs.Ind,1384.0,t13525,948,3.612763573587192,26,0.0990842330308723,ENHG,144,Upper German,1
ſehen,ſehen,sehen,St|Sw|Unr,infinitive,1384.0,t13579,3059,11.657641109286097,928,3.5365449327942136,ENHG,22,Upper German,1
machen,machen,machen,St|Sw|Unr,infinitive,1384.0,t13602,5042,19.21471934390994,1318,5.0228084282572985,ENHG,145,Upper German,1
geſchehen,geſchehen,geschehen,St|Sw,infinitive,1384.0,t13673,2302,8.772765555271853,649,2.47329489373216,ENHG,118,Upper German,1
geſt,geſt,gehen,Unr,2.Sg.Präs.Ind,1384.0,t13693,4922,18.757407499152063,54,0.2057903301410426,ENHG,1,Upper German,1
gebn̄,gebn̄,geben,St|Unr,infinitive,1384.0,t13717,6017,22.930378082567653,309,1.1775780002515217,ENHG,21,Upper German,1
ſprichet,ſprichet,sprechen,St,3.Sg.Präs.Ind,1384.0,t13765,8120,30.94476816194937,238,0.907001825436447,ENHG,27,Upper German,1
geleſen,geleſen,lesen,St|Sw|Unr,past_participle,1384.0,t13790,948,3.612763573587192,129,0.4916102331147128,ENHG,144,Upper German,4
ma=,machen,machen,St|Sw|Unr,infinitive,1384.0,t13806,5042,19.21471934390994,1318,5.0228084282572985,ENHG,145,Upper German,1
machenItem,machen(.),machen,St|Sw|Unr,infinitive,1384.0,t13823,5042,19.21471934390994,1,0.0038109320396489,ENHG,145,Upper German,1
betrogen,betrogen,betrügen,St,past_participle,1384.0,t13835,121,0.4611227767975214,123,0.4687446408768192,ENHG,63,Upper German,4
machē,machē,machen,St|Sw|Unr,infinitive,1384.0,t13848,5042,19.21471934390994,159,0.605938194304181,ENHG,145,Upper German,1
ſprach,ſprach,sprechen,St,3.Sg.Prät.Ind,1384.0,t13902,8120,30.94476816194937,2851,10.86496724503912,ENHG,27,Upper German,2
betrogen,betrogen,betrügen,St,past_participle,1384.0,t13913,121,0.4611227767975214,123,0.4687446408768192,ENHG,63,Upper German,4
beſchaffen,beſchaffen,beschaffen,St,past_participle,1384.0,t13921,71,0.2705761748150745,54,0.2057903301410426,ENHG,6,Upper German,4
brach,brach,brechen,St,3.Sg.Prät.Ind,1384.0,t13938,428,1.631078912969745,69,0.2629543107357767,ENHG,29,Upper German,2
ſprach,ſprach,sprechen,St,3.Sg.Prät.Ind,1384.0,t13966,8120,30.94476816194937,2851,10.86496724503912,ENHG,27,Upper German,2
wiz=,wizzen,wissen,St|Sw|Unr,infinitive,1384.0,t13976,2994,11.409930526708916,33,0.1257607573084149,ENHG,221,Upper German,1
ge=,geczogen,ziehen,St|Sw|Unr,past_participle,1384.0,t13999,1321,5.034241224376246,30,0.1143279611894681,ENHG,17,Upper German,4
gemachet,gemachet,machen,St|Sw|Unr,past_participle,1384.0,t14030,5042,19.21471934390994,128,0.4877993010750639,ENHG,145,Upper German,4
ſprach,ſprach,sprechen,St,3.Sg.Prät.Ind,1384.0,t14082,8120,30.94476816194937,2851,10.86496724503912,ENHG,27,Upper German,2
ſpricht,ſpricht,sprechen,St,3.Sg.Präs.Ind,1384.0,t14123,8120,30.94476816194937,2138,8.147772700769428,ENHG,27,Upper German,1
geczogen,geczogen,zuziehen,St,past_participle,1384.0,t14148,23,0.0876514369119255,30,0.1143279611894681,ENHG,17,Upper German,4
gedacht,gedacht,denken,St|Sw,past_participle,1384.0,t14168,323,1.2309310488066063,289,1.101359359458543,ENHG,74,Upper German,4
geſprochen,geſprochen,sprechen,St,past_participle,1384.0,t14174,8120,30.94476816194937,210,0.8002957283262768,ENHG,27,Upper German,4
ſpr̈ch,ſpr̈ch,sprechen,St,1.Sg.Prät.Ind,1384.0,t14214,8120,30.94476816194937,1,0.0038109320396489,ENHG,27,Upper German,2
geſaget,geſaget,sagen,St|Sw|Unr,past_participle,1384.0,t14227,5924,22.575961402880303,131,0.4992320971940107,ENHG,168,Upper German,4
machē,machē,machen,St|Sw|Unr,infinitive,1384.0,t14251,5042,19.21471934390994,159,0.605938194304181,ENHG,145,Upper German,1
wenden,wenden,wenden,St|Sw|Unr,infinitive,1384.0,t14259,195,0.7431317477315427,103,0.3925260000838405,ENHG,28,Upper German,1
gew͗,gew͗bet,üben,St|Sw,past_participle,1384.0,t14261,133,0.5068539612733086,1,0.0038109320396489,ENHG,225,Upper German,4
geſehen,geſehen,sehen,St|Sw|Unr,past_participle,1384.0,t14291,3059,11.657641109286097,685,2.610488447159522,ENHG,22,Upper German,4
geſchehen,geſchehen,geschehen,St|Sw,infinitive,1384.0,t14304,2302,8.772765555271853,649,2.47329489373216,ENHG,118,Upper German,1
geſeczet,geſeczet,setzen,St|Sw|Unr,past_participle,1384.0,t14310,1699,6.474773535363544,40,0.1524372815859574,ENHG,190,Upper German,4
geſe=,geſehen,sehen,St|Sw|Unr,past_participle,1384.0,t14316,3059,11.657641109286097,685,2.610488447159522,ENHG,22,Upper German,4
geſehen,geſehen,sehen,St|Sw|Unr,past_participle,1384.0,t14326,3059,11.657641109286097,685,2.610488447159522,ENHG,22,Upper German,4
pietten,pietten,bieten,St|Sw|Unr,infinitive,1384.0,t14353,176,0.670724038978213,2,0.0076218640792978,ENHG,18,Upper German,1
gegrabē,gegrabē,graben,St,past_participle,1384.0,t14408,42,0.1600591456652553,2,0.0076218640792978,ENHG,41,Upper German,4
gegrabē,gegrabē,graben,St,past_participle,1384.0,t14408,42,0.1600591456652553,2,0.0076218640792978,ENHG,41,Upper German,4
wenden,wenden,wenden,St|Sw|Unr,infinitive,1384.0,t14419,195,0.7431317477315427,103,0.3925260000838405,ENHG,28,Upper German,1
geſaget,geſaget,sagen,St|Sw|Unr,past_participle,1384.0,t14436,5924,22.575961402880303,131,0.4992320971940107,ENHG,168,Upper German,4
genomen,genomen,nehmen,St|Sw,past_participle,1384.0,t14447,3364,12.819975381379024,210,0.8002957283262768,ENHG,47,Upper German,4
gegraben,gegraben,graben,St,past_participle,1384.0,t14452,42,0.1600591456652553,19,0.0724077087533298,ENHG,41,Upper German,4
gegraben,gegraben,graben,St,past_participle,1384.0,t14452,42,0.1600591456652553,19,0.0724077087533298,ENHG,41,Upper German,4
gegraben,gegraben,graben,St,past_participle,1384.0,t14457,42,0.1600591456652553,19,0.0724077087533298,ENHG,41,Upper German,4
gegraben,gegraben,graben,St,past_participle,1384.0,t14457,42,0.1600591456652553,19,0.0724077087533298,ENHG,41,Upper German,4
wizzen,wizzen,wissen,St|Sw|Unr,infinitive,1384.0,t14472,2994,11.409930526708916,33,0.1257607573084149,ENHG,221,Upper German,1
ſicze,ſicze,sitzen,St,infinitive,1384.0,t14490,1044,3.97861304939349,3,0.0114327961189468,ENHG,57,Upper German,1
ſicze,ſicze,sitzen,St,infinitive,1384.0,t14490,1044,3.97861304939349,3,0.0114327961189468,ENHG,57,Upper German,1
ſicze,ſicze,sitzen,St,infinitive,1384.0,t14505,1044,3.97861304939349,3,0.0114327961189468,ENHG,57,Upper German,1
ſicze,ſicze,sitzen,St,infinitive,1384.0,t14505,1044,3.97861304939349,3,0.0114327961189468,ENHG,57,Upper German,1
ſprach,ſprach,sprechen,St,3.Sg.Prät.Ind,1384.0,t14521,8120,30.94476816194937,2851,10.86496724503912,ENHG,27,Upper German,2
ſprichet,ſprichet,sprechen,St,3.Sg.Präs.Ind,1384.0,t14550,8120,30.94476816194937,238,0.907001825436447,ENHG,27,Upper German,1
malen,malen,mahlen,Sw|Unr,infinitive,1384.0,t14558,83,0.3163073592908617,86,0.3277401554098086,ENHG,146,Upper German,1
nimpt,nimpt,nehmen,St,3.Sg.Präs.Ind,1384.0,t14609,3364,12.819975381379024,164,0.6249928545024256,ENHG,47,Upper German,1
gedenk=,gedenkchen,gedenken,St|Sw|Unr,infinitive,1384.0,t14634,617,2.3513450684633943,5,0.0190546601982446,ENHG,74,Upper German,1
gegra,gegraben,graben,St,past_participle,1384.0,t14648,42,0.1600591456652553,19,0.0724077087533298,ENHG,41,Upper German,4
gegra,gegraben,graben,St,past_participle,1384.0,t14648,42,0.1600591456652553,19,0.0724077087533298,ENHG,41,Upper German,4
gedenkchē,gedenkchē,gedenken,St|Sw|Unr,infinitive,1384.0,t14653,617,2.3513450684633943,2,0.0076218640792978,ENHG,74,Upper German,1
leyden,leyden,leiden,St|Sw,infinitive,1384.0,t14671,936,3.567032389111405,132,0.5030430292336596,ENHG,93,Upper German,1
ſicze,ſicze,sitzen,St,infinitive,1384.0,t14689,1044,3.97861304939349,3,0.0114327961189468,ENHG,57,Upper German,1
ſicze,ſicze,sitzen,St,infinitive,1384.0,t14689,1044,3.97861304939349,3,0.0114327961189468,ENHG,57,Upper German,1
ſtuele,ſtuele,stehlen,St,3.Sg.Prät.Konj,1384.0,t14694,113,0.4306353204803299,2,0.0076218640792978,ENHG,197,Upper German,3
ſpreche,ſpreche,sprechen,St,infinitive,1384.0,t14710,8120,30.94476816194937,98,0.3734713398855958,ENHG,27,Upper German,1
gegebn̄,gegebn̄,geben,St|Unr,past_participle,1384.0,t14713,6017,22.930378082567653,48,0.1829247379031489,ENHG,21,Upper German,4
geſehen,geſehen,sehen,St|Sw|Unr,past_participle,1384.0,t14726,3059,11.657641109286097,685,2.610488447159522,ENHG,22,Upper German,4
geſehen,geſehen,sehen,St|Sw|Unr,past_participle,1384.0,t14739,3059,11.657641109286097,685,2.610488447159522,ENHG,22,Upper German,4
ſahen,ſahen,sehen,St,3.Pl.Prät.Ind,1384.0,t14761,3059,11.657641109286097,171,0.6516693787799682,ENHG,22,Upper German,3
ſprach,ſprach,sprechen,St,3.Sg.Prät.Ind,1384.0,t14790,8120,30.94476816194937,2851,10.86496724503912,ENHG,27,Upper German,2
ſehen,ſehen,sehen,St|Sw|Unr,infinitive,1384.0,t14794,3059,11.657641109286097,928,3.5365449327942136,ENHG,22,Upper German,1
ſtent,ſtent,beistehen,Unr,3.Pl.Präs.Ind,1384.0,t14827,31,0.118138893229117,10,0.0381093203964893,ENHG,9,Upper German,1
ſprichet,ſprichet,sprechen,St,3.Sg.Präs.Ind,1384.0,t14841,8120,30.94476816194937,238,0.907001825436447,ENHG,27,Upper German,1
