form_id,time,time_since_prev,obs_v,obs_c,lemma_id,principal_part_id,dialect_group
lîhen_1,1150,0.0,1,1,10,1,Upper German
lîhen_1,1150,0.0,1,1,10,1,Upper German
lîhen_1,1150,0.0,1,1,10,1,Central German
lîhen_1,1150,0.0,1,0,10,1,Upper German
lîhen_1,1150,0.0,1,1,10,1,Upper German
lîhen_1,1150,0.0,1,1,10,1,Upper German
lîhen_1,1150,0.0,1,1,10,1,Central German
lîhen_1,1150,0.0,1,0,10,1,Upper German
lîhen_1,1150,0.0,1,1,10,1,Upper German
lîhen_1,1150,0.0,1,1,10,1,Upper German
lîhen_1,1150,0.0,1,1,10,1,Upper German
lîhen_1,1150,0.0,1,1,10,1,Upper German
lîhen_1,1150,0.0,1,1,10,1,Upper German
lîhen_1,1150,0.0,1,1,10,1,Upper German
lîhen_1,1150,0.0,1,1,10,1,Upper German
lîhen_1,1150,0.0,1,1,10,1,Upper German
lîhen_1,1150,0.0,1,1,10,1,Upper German
lîhen_1,1150,0.0,1,1,10,1,Upper German
lîhen_1,1150,0.0,1,1,10,1,Upper German
lîhen_1,1150,0.0,1,1,10,1,Upper German
lîhen_1,1160,10.0,1,1,10,1,Upper German
lîhen_1,1160,0.0,1,1,10,1,Upper German
lîhen_1,1172,12.0,1,1,10,1,Upper German
lîhen_1,1172,0.0,1,1,10,1,Upper German
lîhen_1,1172,0.0,1,1,10,1,Upper German
lîhen_1,1172,0.0,1,1,10,1,Upper German
lîhen_1,1172,0.0,1,1,10,1,Upper German
lîhen_1,1172,0.0,1,1,10,1,Upper German
lîhen_1,1172,0.0,1,1,10,1,Upper German
lîhen_1,1172,0.0,1,1,10,1,Upper German
lîhen_1,1172,0.0,1,1,10,1,Upper German
lîhen_1,1172,0.0,1,1,10,1,Upper German
lîhen_1,1172,0.0,1,1,10,1,Central German
lîhen_1,1172,0.0,1,1,10,1,Central German
lîhen_1,1175,3.0,1,1,10,1,Upper German
lîhen_1,1175,0.0,1,1,10,1,Upper German
lîhen_1,1180,5.0,1,1,10,1,Upper German
lîhen_1,1180,0.0,1,1,10,1,Upper German
lîhen_1,1180,0.0,1,1,10,1,Upper German
lîhen_1,1180,0.0,1,1,10,1,Upper German
lîhen_1,1180,0.0,1,1,10,1,Upper German
lîhen_1,1190,10.0,1,1,10,1,Upper German
lîhen_1,1195,5.0,1,1,10,1,Upper German
lîhen_1,1200,5.0,1,1,10,1,Upper German
lîhen_1,1200,0.0,1,1,10,1,Upper German
lîhen_1,1200,0.0,1,1,10,1,Upper German
lîhen_1,1200,0.0,1,1,10,1,Upper German
lîhen_1,1220,20.0,1,1,10,1,Upper German
lîhen_1,1225,5.0,1,1,10,1,Upper German
lîhen_1,1225,0.0,1,1,10,1,Upper German
lîhen_1,1225,0.0,1,1,10,1,Upper German
lîhen_1,1225,0.0,1,1,10,1,Upper German
lîhen_1,1225,0.0,1,1,10,1,Upper German
lîhen_1,1225,0.0,1,1,10,1,Upper German
lîhen_1,1225,0.0,1,1,10,1,Upper German
lîhen_1,1225,0.0,1,1,10,1,Upper German
lîhen_1,1225,0.0,1,1,10,1,Central German
lîhen_1,1225,0.0,1,1,10,1,Upper German
lîhen_1,1225,0.0,1,1,10,1,Central German
lîhen_1,1225,0.0,1,1,10,1,Upper German
lîhen_1,1225,0.0,1,1,10,1,Central German
lîhen_1,1225,0.0,1,1,10,1,Central German
lîhen_1,1225,0.0,1,1,10,1,Central German
lîhen_1,1225,0.0,1,1,10,1,Upper German
lîhen_1,1225,0.0,1,1,10,1,Upper German
lîhen_1,1225,0.0,1,1,10,1,Upper German
lîhen_1,1225,0.0,1,1,10,1,Central German
lîhen_1,1225,0.0,1,1,10,1,Upper German
lîhen_1,1240,15.0,1,1,10,1,Upper German
lîhen_1,1240,0.0,1,1,10,1,Upper German
lîhen_1,1250,10.0,1,1,10,1,Upper German
lîhen_1,1250,0.0,1,1,10,1,Central German
lîhen_1,1250,0.0,1,1,10,1,Upper German
lîhen_1,1250,0.0,1,1,10,1,Upper German
lîhen_1,1250,0.0,1,1,10,1,Upper German
lîhen_1,1250,0.0,1,1,10,1,Central German
lîhen_1,1250,0.0,1,1,10,1,Upper German
lîhen_1,1250,0.0,1,1,10,1,Upper German
lîhen_1,1272,22.0,1,1,10,1,Upper German
lîhen_1,1274,2.0,1,1,10,1,Upper German
lîhen_1,1275,1.0,1,1,10,1,Upper German
lîhen_1,1275,0.0,1,1,10,1,Upper German
lîhen_1,1275,0.0,1,1,10,1,Upper German
lîhen_1,1275,0.0,1,1,10,1,Upper German
lîhen_1,1275,0.0,1,1,10,1,Upper German
lîhen_1,1275,0.0,1,1,10,1,Upper German
lîhen_1,1276,1.0,1,1,10,1,Upper German
lîhen_1,1278,2.0,1,1,10,1,Central German
lîhen_1,1278,0.0,1,1,10,1,Central German
lîhen_1,1278,0.0,1,1,10,1,Central German
lîhen_1,1298,20.0,1,1,10,1,Central German
lîhen_1,1300,2.0,1,1,10,1,Upper German
lîhen_1,1300,0.0,1,1,10,1,Upper German
lîhen_1,1300,0.0,1,1,10,1,Upper German
lîhen_1,1300,0.0,1,1,10,1,Upper German
lîhen_1,1300,0.0,1,1,10,1,Upper German
lîhen_1,1325,25.0,1,1,10,1,Upper German
lîhen_1,1325,0.0,1,1,10,1,Central German
lîhen_1,1325,0.0,1,1,10,1,Central German
lîhen_1,1325,0.0,1,1,10,1,Upper German
lîhen_1,1325,0.0,1,1,10,1,Upper German
lîhen_1,1325,0.0,1,1,10,1,Central German
lîhen_1,1328,3.0,1,1,10,1,Upper German
lîhen_1,1328,0.0,1,1,10,1,Upper German
lîhen_1,1330,2.0,1,1,10,1,Upper German
lîhen_1,1342,12.0,1,1,10,1,Upper German
lîhen_1,1347,5.0,1,1,10,1,Upper German
lîhen_1,1350,3.0,1,1,10,1,Central German
lîhen_2,1050,0.0,1,1,10,2,Upper German
lîhen_2,1100,50.0,1,1,10,2,Upper German
lîhen_2,1125,25.0,1,1,10,2,Upper German
lîhen_2,1130,5.0,1,1,10,2,Upper German
lîhen_2,1140,10.0,1,1,10,2,Upper German
lîhen_2,1140,0.0,1,1,10,2,Upper German
lîhen_2,1150,10.0,1,1,10,2,Upper German
lîhen_2,1150,0.0,1,1,10,2,Upper German
lîhen_2,1150,0.0,1,1,10,2,Upper German
lîhen_2,1160,10.0,1,1,10,2,Central German
lîhen_2,1160,0.0,1,1,10,2,Upper German
lîhen_2,1172,12.0,1,1,10,2,Upper German
lîhen_2,1200,28.0,1,1,10,2,Central German
lîhen_2,1200,0.0,1,1,10,2,Upper German
lîhen_2,1210,10.0,1,1,10,2,Upper German
lîhen_2,1225,15.0,1,1,10,2,Central German
lîhen_2,1225,0.0,1,1,10,2,Central German
lîhen_2,1225,0.0,1,1,10,2,Upper German
lîhen_2,1225,0.0,1,1,10,2,Central German
lîhen_2,1240,15.0,1,1,10,2,Upper German
lîhen_2,1250,10.0,1,1,10,2,Central German
lîhen_2,1274,24.0,1,1,10,2,Upper German
lîhen_2,1276,2.0,1,1,10,2,Upper German
lîhen_2,1340,64.0,1,1,10,2,Upper German
lîhen_3,1130,0.0,1,1,10,3,Upper German
lîhen_3,1130,0.0,0,0,10,3,Upper German
lîhen_3,1140,10.0,0,1,10,3,Upper German
lîhen_3,1150,10.0,1,0,10,3,Central German
lîhen_3,1200,50.0,0,0,10,3,Central German
lîhen_3,1200,0.0,1,0,10,3,Upper German
lîhen_3,1210,10.0,1,0,10,3,Upper German
lîhen_3,1250,40.0,0,0,10,3,Upper German
lîhen_3,1325,75.0,0,1,10,3,Central German
lîhen_3,1328,3.0,1,0,10,3,Upper German
lîhen_4,1050,0.0,1,0,10,4,Upper German
lîhen_4,1125,75.0,1,0,10,4,Upper German
lîhen_4,1150,25.0,1,0,10,4,Upper German
lîhen_4,1150,0.0,1,0,10,4,Upper German
lîhen_4,1172,22.0,1,0,10,4,Upper German
lîhen_4,1190,18.0,0,0,10,4,Upper German
lîhen_4,1200,10.0,1,0,10,4,Upper German
lîhen_4,1200,0.0,1,0,10,4,Central German
lîhen_4,1225,25.0,1,0,10,4,Upper German
lîhen_4,1225,0.0,1,1,10,4,Central German
lîhen_4,1225,0.0,0,0,10,4,Central German
lîhen_4,1225,0.0,1,0,10,4,Upper German
lîhen_4,1225,0.0,1,0,10,4,Central German
lîhen_4,1250,25.0,0,0,10,4,Central German
lîhen_4,1250,0.0,1,0,10,4,Upper German
lîhen_4,1250,0.0,1,0,10,4,Upper German
lîhen_4,1250,0.0,1,0,10,4,Upper German
lîhen_4,1250,0.0,0,0,10,4,Central German
lîhen_4,1272,22.0,1,0,10,4,Upper German
lîhen_4,1274,2.0,1,0,10,4,Upper German
lîhen_4,1274,0.0,1,0,10,4,Upper German
lîhen_4,1275,1.0,0,0,10,4,Central German
lîhen_4,1275,0.0,1,0,10,4,Upper German
lîhen_4,1276,1.0,1,0,10,4,Upper German
lîhen_4,1325,49.0,1,0,10,4,Upper German
lîhen_4,1325,0.0,1,0,10,4,Upper German
lîhen_4,1328,3.0,1,0,10,4,Upper German
lîhen_4,1341,13.0,1,0,10,4,Upper German
lîhen_4,1350,9.0,0,0,10,4,Central German
rîhen_4,1275,0.0,1,1,12,4,Upper German
rîhen_4,1325,50.0,1,1,12,4,Upper German
rîsen_1,1050,0.0,1,1,13,1,Upper German
rîsen_1,1050,0.0,1,1,13,1,Upper German
rîsen_1,1050,0.0,1,1,13,1,Upper German
rîsen_1,1120,70.0,1,1,13,1,Upper German
rîsen_1,1150,30.0,1,1,13,1,Upper German
rîsen_1,1190,40.0,1,1,13,1,Upper German
rîsen_1,1200,10.0,1,1,13,1,Upper German
rîsen_1,1200,0.0,1,1,13,1,Upper German
rîsen_1,1225,25.0,1,0,13,1,Upper German
rîsen_1,1225,0.0,1,1,13,1,Central German
rîsen_1,1275,50.0,1,1,13,1,Central German
rîsen_1,1325,50.0,1,1,13,1,Central German
rîsen_1,1325,0.0,1,1,13,1,Upper German
rîsen_1,1350,25.0,1,1,13,1,Central German
rîsen_3,1050,0.0,1,0,13,3,Upper German
rîsen_3,1150,100.0,1,0,13,3,Upper German
rîsen_3,1330,180.0,1,0,13,3,Upper German
sîhen_1,1100,0.0,1,0,14,1,Central German
sîhen_1,1150,50.0,1,1,14,1,Upper German
sîhen_1,1150,0.0,1,1,14,1,Upper German
sîhen_1,1150,0.0,1,1,14,1,Upper German
sîhen_1,1190,40.0,1,1,14,1,Upper German
sîhen_1,1350,160.0,1,1,14,1,Upper German
vlièhen_1,1050,0.0,1,1,15,1,Upper German
vlièhen_1,1050,0.0,1,1,15,1,Upper German
vlièhen_1,1050,0.0,1,1,15,1,Upper German
vlièhen_1,1050,0.0,1,1,15,1,Upper German
vlièhen_1,1063,13.0,1,1,15,1,Central German
vlièhen_1,1065,2.0,1,1,15,1,Upper German
vlièhen_1,1070,5.0,1,1,15,1,Upper German
vlièhen_1,1120,50.0,1,1,15,1,Upper German
vlièhen_1,1120,0.0,1,1,15,1,Upper German
vlièhen_1,1120,0.0,1,1,15,1,Upper German
vlièhen_1,1125,5.0,1,1,15,1,Upper German
vlièhen_1,1125,0.0,1,1,15,1,Upper German
vlièhen_1,1125,0.0,1,1,15,1,Upper German
vlièhen_1,1125,0.0,1,1,15,1,Upper German
vlièhen_1,1127,2.0,1,1,15,1,Upper German
vlièhen_1,1130,3.0,1,1,15,1,Upper German
vlièhen_1,1130,0.0,1,1,15,1,Upper German
vlièhen_1,1140,10.0,0,1,15,1,Upper German
vlièhen_1,1140,0.0,1,1,15,1,Central German
vlièhen_1,1140,0.0,1,1,15,1,Upper German
vlièhen_1,1140,0.0,1,1,15,1,Upper German
vlièhen_1,1140,0.0,1,1,15,1,Upper German
vlièhen_1,1140,0.0,1,1,15,1,Central German
vlièhen_1,1140,0.0,1,1,15,1,Upper German
vlièhen_1,1140,0.0,1,1,15,1,Upper German
vlièhen_1,1150,10.0,1,1,15,1,Upper German
vlièhen_1,1150,0.0,1,1,15,1,Upper German
vlièhen_1,1150,0.0,1,1,15,1,Central German
vlièhen_1,1150,0.0,1,1,15,1,Upper German
vlièhen_1,1150,0.0,1,1,15,1,Upper German
vlièhen_1,1150,0.0,1,1,15,1,Upper German
vlièhen_1,1150,0.0,1,1,15,1,Central German
vlièhen_1,1150,0.0,1,1,15,1,Central German
vlièhen_1,1150,0.0,1,1,15,1,Central German
vlièhen_1,1150,0.0,0,1,15,1,Upper German
vlièhen_1,1150,0.0,1,1,15,1,Upper German
vlièhen_1,1150,0.0,1,1,15,1,Upper German
vlièhen_1,1150,0.0,1,1,15,1,Upper German
vlièhen_1,1150,0.0,1,1,15,1,Upper German
vlièhen_1,1150,0.0,1,1,15,1,Upper German
vlièhen_1,1150,0.0,1,1,15,1,Upper German
vlièhen_1,1150,0.0,1,1,15,1,Upper German
vlièhen_1,1150,0.0,1,1,15,1,Upper German
vlièhen_1,1150,0.0,1,1,15,1,Upper German
vlièhen_1,1150,0.0,1,1,15,1,Upper German
vlièhen_1,1150,0.0,1,1,15,1,Upper German
vlièhen_1,1150,0.0,1,1,15,1,Upper German
vlièhen_1,1160,10.0,1,1,15,1,Upper German
vlièhen_1,1160,0.0,1,1,15,1,Upper German
vlièhen_1,1160,0.0,1,1,15,1,Upper German
vlièhen_1,1160,0.0,1,1,15,1,Upper German
vlièhen_1,1160,0.0,1,1,15,1,Upper German
vlièhen_1,1172,12.0,1,1,15,1,Upper German
vlièhen_1,1172,0.0,1,1,15,1,Upper German
vlièhen_1,1172,0.0,1,1,15,1,Upper German
vlièhen_1,1172,0.0,1,1,15,1,Upper German
vlièhen_1,1172,0.0,1,1,15,1,Upper German
vlièhen_1,1172,0.0,1,1,15,1,Upper German
vlièhen_1,1172,0.0,1,1,15,1,Upper German
vlièhen_1,1172,0.0,1,1,15,1,Upper German
vlièhen_1,1172,0.0,1,1,15,1,Upper German
vlièhen_1,1175,3.0,1,1,15,1,Upper German
vlièhen_1,1175,0.0,1,1,15,1,Upper German
vlièhen_1,1175,0.0,1,1,15,1,Upper German
vlièhen_1,1180,5.0,1,1,15,1,Upper German
vlièhen_1,1180,0.0,1,1,15,1,Upper German
vlièhen_1,1180,0.0,1,1,15,1,Upper German
vlièhen_1,1180,0.0,1,1,15,1,Upper German
vlièhen_1,1180,0.0,1,1,15,1,Upper German
vlièhen_1,1190,10.0,0,1,15,1,Central German
vlièhen_1,1190,0.0,1,1,15,1,Upper German
vlièhen_1,1190,0.0,1,1,15,1,Upper German
vlièhen_1,1190,0.0,1,1,15,1,Upper German
vlièhen_1,1190,0.0,1,1,15,1,Upper German
vlièhen_1,1190,0.0,1,1,15,1,Upper German
vlièhen_1,1200,10.0,0,1,15,1,Upper German
vlièhen_1,1200,0.0,1,1,15,1,Upper German
vlièhen_1,1200,0.0,1,1,15,1,Upper German
vlièhen_1,1200,0.0,1,1,15,1,Upper German
vlièhen_1,1200,0.0,1,1,15,1,Central German
vlièhen_1,1200,0.0,1,1,15,1,Upper German
vlièhen_1,1220,20.0,1,1,15,1,Upper German
vlièhen_1,1220,0.0,1,1,15,1,Upper German
vlièhen_1,1225,5.0,1,1,15,1,Upper German
vlièhen_1,1225,0.0,0,1,15,1,Upper German
vlièhen_1,1225,0.0,0,1,15,1,Upper German
vlièhen_1,1225,0.0,1,1,15,1,Upper German
vlièhen_1,1225,0.0,1,1,15,1,Central German
vlièhen_1,1225,0.0,1,1,15,1,Central German
vlièhen_1,1225,0.0,1,1,15,1,Central German
vlièhen_1,1225,0.0,1,1,15,1,Upper German
vlièhen_1,1225,0.0,1,1,15,1,Upper German
vlièhen_1,1225,0.0,1,1,15,1,Upper German
vlièhen_1,1225,0.0,1,1,15,1,Upper German
vlièhen_1,1225,0.0,0,1,15,1,Central German
vlièhen_1,1225,0.0,1,1,15,1,Central German
vlièhen_1,1225,0.0,1,1,15,1,Central German
vlièhen_1,1225,0.0,1,1,15,1,Central German
vlièhen_1,1225,0.0,1,1,15,1,Upper German
vlièhen_1,1225,0.0,1,1,15,1,Upper German
vlièhen_1,1225,0.0,1,1,15,1,Upper German
vlièhen_1,1225,0.0,1,1,15,1,Upper German
vlièhen_1,1225,0.0,1,1,15,1,Upper German
vlièhen_1,1225,0.0,1,1,15,1,Upper German
vlièhen_1,1225,0.0,1,1,15,1,Upper German
vlièhen_1,1225,0.0,1,1,15,1,Upper German
vlièhen_1,1225,0.0,1,1,15,1,Central German
vlièhen_1,1225,0.0,1,1,15,1,Central German
vlièhen_1,1225,0.0,1,1,15,1,Upper German
vlièhen_1,1225,0.0,1,1,15,1,Upper German
vlièhen_1,1225,0.0,1,1,15,1,Upper German
vlièhen_1,1225,0.0,1,1,15,1,Central German
vlièhen_1,1225,0.0,0,1,15,1,Central German
vlièhen_1,1250,25.0,0,1,15,1,Central German
vlièhen_1,1250,0.0,1,1,15,1,Central German
vlièhen_1,1250,0.0,1,1,15,1,Central German
vlièhen_1,1250,0.0,1,1,15,1,Central German
vlièhen_1,1250,0.0,1,1,15,1,Central German
vlièhen_1,1250,0.0,1,1,15,1,Upper German
vlièhen_1,1250,0.0,0,1,15,1,Upper German
vlièhen_1,1250,0.0,1,1,15,1,Upper German
vlièhen_1,1250,0.0,1,1,15,1,Upper German
vlièhen_1,1250,0.0,1,1,15,1,Central German
vlièhen_1,1250,0.0,1,1,15,1,Central German
vlièhen_1,1250,0.0,1,1,15,1,Central German
vlièhen_1,1250,0.0,1,1,15,1,Upper German
vlièhen_1,1250,0.0,1,1,15,1,Upper German
vlièhen_1,1250,0.0,1,1,15,1,Upper German
vlièhen_1,1250,0.0,1,1,15,1,Upper German
vlièhen_1,1250,0.0,1,1,15,1,Upper German
vlièhen_1,1250,0.0,1,1,15,1,Upper German
vlièhen_1,1250,0.0,1,1,15,1,Upper German
vlièhen_1,1250,0.0,1,1,15,1,Upper German
vlièhen_1,1250,0.0,1,1,15,1,Upper German
vlièhen_1,1250,0.0,1,1,15,1,Central German
vlièhen_1,1250,0.0,1,1,15,1,Central German
vlièhen_1,1272,22.0,1,1,15,1,Upper German
vlièhen_1,1272,0.0,1,1,15,1,Upper German
vlièhen_1,1272,0.0,1,1,15,1,Upper German
vlièhen_1,1272,0.0,1,1,15,1,Upper German
vlièhen_1,1274,2.0,1,1,15,1,Upper German
vlièhen_1,1274,0.0,1,1,15,1,Upper German
vlièhen_1,1275,1.0,1,1,15,1,Upper German
vlièhen_1,1275,0.0,1,1,15,1,Central German
vlièhen_1,1275,0.0,1,1,15,1,Central German
vlièhen_1,1275,0.0,1,1,15,1,Central German
vlièhen_1,1275,0.0,1,1,15,1,Upper German
vlièhen_1,1278,3.0,0,1,15,1,Central German
vlièhen_1,1278,0.0,1,1,15,1,Central German
vlièhen_1,1278,0.0,1,1,15,1,Central German
vlièhen_1,1280,2.0,1,1,15,1,Upper German
vlièhen_1,1280,0.0,1,1,15,1,Upper German
vlièhen_1,1285,5.0,0,1,15,1,Upper German
vlièhen_1,1300,15.0,1,1,15,1,Upper German
vlièhen_1,1300,0.0,1,1,15,1,Upper German
vlièhen_1,1300,0.0,1,1,15,1,Upper German
vlièhen_1,1300,0.0,1,1,15,1,Upper German
vlièhen_1,1300,0.0,1,1,15,1,Upper German
vlièhen_1,1301,1.0,1,1,15,1,Upper German
vlièhen_1,1301,0.0,1,1,15,1,Upper German
vlièhen_1,1325,24.0,1,1,15,1,Upper German
vlièhen_1,1325,0.0,1,1,15,1,Central German
vlièhen_1,1325,0.0,1,1,15,1,Central German
vlièhen_1,1330,5.0,1,1,15,1,Upper German
vlièhen_1,1330,0.0,1,1,15,1,Upper German
vlièhen_1,1340,10.0,1,1,15,1,Upper German
vlièhen_1,1350,10.0,1,1,15,1,Central German
vlièhen_1,1350,0.0,1,1,15,1,Central German
vlièhen_1,1350,0.0,1,1,15,1,Central German
vlièhen_1,1350,0.0,1,1,15,1,Central German
vlièhen_2,1050,0.0,1,1,15,2,Upper German
vlièhen_2,1050,0.0,1,1,15,2,Upper German
vlièhen_2,1063,13.0,1,1,15,2,Central German
vlièhen_2,1130,67.0,1,1,15,2,Upper German
vlièhen_2,1140,10.0,1,1,15,2,Upper German
vlièhen_2,1140,0.0,1,1,15,2,Upper German
vlièhen_2,1140,0.0,1,1,15,2,Upper German
vlièhen_2,1140,0.0,1,1,15,2,Upper German
vlièhen_2,1150,10.0,1,1,15,2,Upper German
vlièhen_2,1150,0.0,1,0,15,2,Central German
vlièhen_2,1150,0.0,1,1,15,2,Upper German
vlièhen_2,1150,0.0,1,1,15,2,Upper German
vlièhen_2,1160,10.0,1,1,15,2,Central German
vlièhen_2,1160,0.0,1,1,15,2,Upper German
vlièhen_2,1172,12.0,1,1,15,2,Upper German
vlièhen_2,1172,0.0,1,1,15,2,Upper German
vlièhen_2,1172,0.0,1,1,15,2,Upper German
vlièhen_2,1190,18.0,1,1,15,2,Upper German
vlièhen_2,1190,0.0,1,1,15,2,Upper German
vlièhen_2,1190,0.0,1,1,15,2,Upper German
vlièhen_2,1190,0.0,1,1,15,2,Upper German
vlièhen_2,1190,0.0,1,1,15,2,Upper German
vlièhen_2,1200,10.0,1,1,15,2,Upper German
vlièhen_2,1200,0.0,1,1,15,2,Upper German
vlièhen_2,1210,10.0,1,1,15,2,Upper German
vlièhen_2,1210,0.0,1,1,15,2,Upper German
vlièhen_2,1225,15.0,1,1,15,2,Central German
vlièhen_2,1225,0.0,1,1,15,2,Upper German
vlièhen_2,1225,0.0,1,1,15,2,Central German
vlièhen_2,1225,0.0,1,1,15,2,Upper German
vlièhen_2,1225,0.0,1,1,15,2,Upper German
vlièhen_2,1225,0.0,1,1,15,2,Central German
vlièhen_2,1225,0.0,1,1,15,2,Central German
vlièhen_2,1240,15.0,1,1,15,2,Upper German
vlièhen_2,1250,10.0,1,1,15,2,Central German
vlièhen_2,1250,0.0,1,1,15,2,Upper German
vlièhen_2,1250,0.0,1,1,15,2,Upper German
vlièhen_2,1250,0.0,1,1,15,2,Upper German
vlièhen_2,1250,0.0,1,1,15,2,Central German
vlièhen_2,1274,24.0,1,1,15,2,Upper German
vlièhen_2,1274,0.0,1,1,15,2,Upper German
vlièhen_2,1285,11.0,1,1,15,2,Upper German
vlièhen_2,1293,8.0,1,1,15,2,Upper German
vlièhen_2,1295,2.0,1,0,15,2,Central German
vlièhen_2,1300,5.0,1,1,15,2,Upper German
vlièhen_2,1300,0.0,1,1,15,2,Upper German
vlièhen_2,1325,25.0,1,1,15,2,Upper German
vlièhen_2,1325,0.0,1,1,15,2,Upper German
vlièhen_2,1325,0.0,1,1,15,2,Central German
vlièhen_2,1325,0.0,1,1,15,2,Upper German
vlièhen_2,1336,11.0,1,1,15,2,Upper German
vlièhen_2,1340,4.0,1,1,15,2,Upper German
vlièhen_2,1347,7.0,1,1,15,2,Upper German
vlièhen_3,1050,0.0,1,0,15,3,Upper German
vlièhen_3,1080,30.0,1,0,15,3,Central German
vlièhen_3,1100,20.0,1,0,15,3,Upper German
vlièhen_3,1140,40.0,1,0,15,3,Upper German
vlièhen_3,1140,0.0,0,0,15,3,Upper German
vlièhen_3,1140,0.0,0,0,15,3,Upper German
vlièhen_3,1140,0.0,0,0,15,3,Upper German
vlièhen_3,1150,10.0,1,0,15,3,Central German
vlièhen_3,1150,0.0,1,0,15,3,Upper German
vlièhen_3,1150,0.0,1,0,15,3,Upper German
vlièhen_3,1150,0.0,1,0,15,3,Upper German
vlièhen_3,1160,10.0,1,0,15,3,Central German
vlièhen_3,1172,12.0,1,0,15,3,Upper German
vlièhen_3,1172,0.0,1,0,15,3,Upper German
vlièhen_3,1172,0.0,1,0,15,3,Upper German
vlièhen_3,1175,3.0,1,0,15,3,Upper German
vlièhen_3,1175,0.0,0,0,15,3,Upper German
vlièhen_3,1190,15.0,1,0,15,3,Upper German
vlièhen_3,1190,0.0,1,0,15,3,Upper German
vlièhen_3,1195,5.0,0,0,15,3,Upper German
vlièhen_3,1200,5.0,1,0,15,3,Upper German
vlièhen_3,1200,0.0,1,0,15,3,Upper German
vlièhen_3,1225,25.0,0,0,15,3,Upper German
vlièhen_3,1225,0.0,0,0,15,3,Upper German
vlièhen_3,1225,0.0,1,0,15,3,Upper German
vlièhen_3,1225,0.0,1,0,15,3,Central German
vlièhen_3,1225,0.0,1,0,15,3,Upper German
vlièhen_3,1225,0.0,1,0,15,3,Upper German
vlièhen_3,1250,25.0,1,0,15,3,Upper German
vlièhen_3,1250,0.0,0,0,15,3,Upper German
vlièhen_3,1250,0.0,1,0,15,3,Upper German
vlièhen_3,1250,0.0,0,0,15,3,Upper German
vlièhen_3,1269,19.0,0,0,15,3,Central German
vlièhen_3,1272,3.0,0,0,15,3,Upper German
vlièhen_3,1274,2.0,0,0,15,3,Upper German
vlièhen_3,1274,0.0,0,0,15,3,Upper German
vlièhen_3,1301,27.0,1,0,15,3,Upper German
vlièhen_3,1301,0.0,1,0,15,3,Upper German
vlièhen_3,1325,24.0,0,0,15,3,Upper German
vlièhen_3,1325,0.0,1,0,15,3,Central German
vlièhen_3,1325,0.0,1,0,15,3,Central German
vlièhen_3,1325,0.0,1,0,15,3,Central German
vlièhen_3,1325,0.0,0,0,15,3,Central German
vlièhen_3,1330,5.0,1,0,15,3,Upper German
vlièhen_3,1340,10.0,1,0,15,3,Upper German
vlièhen_3,1340,0.0,1,0,15,3,Upper German
vlièhen_4,1150,0.0,1,0,15,4,Upper German
vlièhen_4,1190,40.0,1,0,15,4,Upper German
vlièhen_4,1270,80.0,1,0,15,4,Central German
vlièhen_4,1276,6.0,1,0,15,4,Upper German
vlièhen_4,1295,19.0,0,0,15,4,Central German
vlièhen_4,1328,33.0,1,0,15,4,Upper German
vlièhen_4,1350,22.0,1,0,15,4,Central German
vrièsen_1,1063,0.0,1,1,16,1,Central German
vrièsen_1,1130,67.0,1,1,16,1,Upper German
vrièsen_1,1150,20.0,1,1,16,1,Upper German
vrièsen_1,1300,150.0,1,1,16,1,Upper German
vrièsen_1,1300,0.0,1,1,16,1,Upper German
vrièsen_2,1225,0.0,1,0,16,2,Upper German
vrièsen_2,1250,25.0,1,1,16,2,Upper German
vrièsen_2,1325,75.0,1,1,16,2,Central German
vrièsen_4,1190,0.0,1,1,16,4,Upper German
vrièsen_4,1200,10.0,1,1,16,4,Upper German
vrièsen_4,1225,25.0,1,1,16,4,Upper German
vrièsen_4,1250,25.0,1,1,16,4,Upper German
vrièsen_4,1347,97.0,1,1,16,4,Upper German
zeihen_1,1392,0.0,1,1,17,1,Upper German
zeihen_1,1396,4.0,1,1,17,1,Central German
zeihen_1,1400,4.0,1,1,17,1,Upper German
zeihen_1,1463,63.0,1,1,17,1,Upper German
zeihen_1,1475,12.0,1,1,17,1,Central German
zeihen_1,1475,0.0,1,1,17,1,Central German
zeihen_1,1475,0.0,1,1,17,1,Upper German
zeihen_1,1486,11.0,1,1,17,1,Upper German
zeihen_1,1498,12.0,1,1,17,1,Upper German
zeihen_1,1525,27.0,1,1,17,1,Central German
zeihen_1,1525,0.0,1,1,17,1,Upper German
zeihen_1,1525,0.0,1,1,17,1,Upper German
zeihen_1,1525,0.0,1,1,17,1,Central German
zeihen_1,1525,0.0,1,1,17,1,Central German
zeihen_1,1550,25.0,1,0,17,1,Upper German
zeihen_1,1551,1.0,1,1,17,1,Central German
zeihen_1,1556,5.0,1,1,17,1,Upper German
zeihen_1,1556,0.0,1,1,17,1,Upper German
zeihen_1,1573,17.0,1,1,17,1,Upper German
zeihen_1,1578,5.0,1,1,17,1,Upper German
zeihen_1,1586,8.0,1,1,17,1,Central German
zeihen_1,1587,1.0,1,1,17,1,Upper German
zeihen_1,1607,20.0,1,1,17,1,Upper German
zeihen_1,1684,77.0,1,1,17,1,Upper German
zeihen_2,1392,0.0,1,1,17,2,Upper German
